# Time (s),X (m),Y (m),Z (m),e0,e1,e2,e3,ω1 (rad/s),ω2 (rad/s),ω3 (rad/s),Latitude (°),Longitude (°),Altitude AGL (m),Wind Velocity X (East) (m/s),Wind Velocity Y (North) (m/s),Speed - Velocity Magnitude (m/s),acceleration Magnitude (m/s²),Reynolds Number,Aerodynamic Lift Force (N),Aerodynamic Drag Force (N),Aerodynamic Bending Moment (Nm),Aerodynamic Spin Moment (Nm),Thrust Power (W),Drag Power (W),Stability Margin (c)
5.499280,24.036538,-135.257868,1361.757623,0.350286,0.005763,0.061052,-0.934633,-0.003086,0.001327,-0.000000,39.231250,-8.171829,1170.757623,-2.494398,-0.609326,423.084695,64.796294,3304765.455021,0.268282,533.997699,0.148704,0.000000,835354.920598,-225926.253435,6.355878
5.536352,24.447499,-137.140289,1377.368465,0.350285,0.005768,0.061114,-0.934629,-0.002967,0.001628,-0.000000,39.231233,-8.171824,1186.368465,-2.498774,-0.599815,425.479687,64.431929,3320499.335651,0.289055,538.387409,0.144006,0.000000,837770.217142,-229072.906130,6.343842
5.570825,24.832498,-138.901507,1391.963327,0.350284,0.005778,0.061172,-0.934626,-0.002914,0.001850,-0.000000,39.231217,-8.171820,1200.963327,-2.502865,-0.590924,427.695498,64.141813,3334994.827010,0.247167,542.965645,0.041895,0.000000,840623.876443,-232223.961973,6.332784
5.605298,25.220237,-140.673099,1406.633667,0.350282,0.005790,0.061230,-0.934623,-0.002943,0.001862,-0.000000,39.231201,-8.171816,1215.633667,-2.506977,-0.581986,429.901897,63.892379,3349371.153194,0.230912,547.810857,0.088098,0.000000,843873.694051,-235504.926778,6.321845
5.639771,25.610702,-142.455041,1421.379184,0.350280,0.005800,0.061289,-0.934620,-0.003025,0.001652,-0.000000,39.231185,-8.171811,1230.379184,-2.511111,-0.573003,432.100295,63.681027,3363639.242972,0.261095,551.907865,0.176372,0.000000,847096.669743,-238479.551110,6.311015
5.674244,26.003882,-144.247315,1436.199606,0.350279,0.005807,0.061347,-0.934616,-0.003105,0.001338,-0.000000,39.231169,-8.171806,1245.199606,-2.515265,-0.563974,434.291384,63.472156,3377804.407617,0.248427,555.942587,0.166538,0.000000,850294.220616,-241441.075692,6.300289
5.710522,26.420564,-146.144537,1451.876381,0.350278,0.005809,0.061408,-0.934613,-0.003131,0.001089,-0.000000,39.231152,-8.171802,1260.876381,-2.519659,-0.554424,436.588258,63.191716,3392591.923521,0.184034,560.118384,0.062823,0.000000,853047.912954,-244541.109890,6.289120
5.746799,26.840235,-148.053138,1467.635395,0.350277,0.005808,0.061468,-0.934609,-0.003071,0.001085,-0.000000,39.231135,-8.171797,1276.635395,-2.524077,-0.544823,438.871782,62.734975,3407224.482829,0.224265,564.257999,0.120127,0.000000,854325.450082,-247636.913488,6.278102
5.783076,27.262891,-149.973068,1483.476171,0.350276,0.005809,0.061527,-0.934606,-0.002956,0.001346,-0.000000,39.231118,-8.171792,1292.476171,-2.528517,-0.535173,441.139366,62.275593,3421682.049791,0.319171,568.414137,0.207187,0.000000,855538.938385,-250749.851820,6.267253
5.819354,27.688522,-151.904265,1499.398118,0.350275,0.005815,0.061586,-0.934602,-0.002849,0.001716,-0.000000,39.231100,-8.171787,1308.398118,-2.532980,-0.525473,443.390128,61.815522,3435957.905451,0.320260,572.549879,0.169519,0.000000,856687.020452,-253862.964337,6.256578
5.852581,28.080957,-153.682887,1514.051796,0.350273,0.005826,0.061640,-0.934599,-0.002813,0.001926,-0.000000,39.231084,-8.171782,1323.051796,-2.537087,-0.516546,445.437030,61.409538,3448875.285980,0.247076,576.224289,0.030094,0.000000,857827.422490,-256671.635792,6.246952
5.885807,28.475857,-155.470865,1528.772638,0.350272,0.005839,0.061695,-0.934596,-0.002854,0.001868,-0.000000,39.231068,-8.171778,1337.772638,-2.540841,-0.507307,447.473662,61.189659,3461670.925176,0.236377,580.345416,0.134909,0.000000,860659.265456,-259689.288830,6.237446
5.919034,28.873209,-157.268171,1543.560326,0.350270,0.005850,0.061750,-0.934593,-0.002935,0.001712,-0.000000,39.231052,-8.171773,1352.560326,-2.539477,-0.494301,449.501884,60.946634,3474368.909527,0.241620,584.888902,0.091113,0.000000,863465.028326,-262908.663726,6.228054
5.952261,29.273004,-159.074784,1558.414598,0.350269,0.005859,0.061806,-0.934590,-0.002987,0.001631,-0.000000,39.231036,-8.171769,1367.414598,-2.538106,-0.481237,451.522903,60.741488,3486968.260149,0.249276,588.700752,0.003340,0.000000,866247.087466,-265811.872762,6.218760
5.983240,29.647959,-160.767580,1572.324030,0.350267,0.005868,0.061858,-0.934587,-0.002982,0.001691,-0.000000,39.231021,-8.171764,1381.324030,-2.536822,-0.469003,453.401384,60.560383,3498631.503781,0.275734,592.050416,0.075007,0.000000,868820.901449,-268436.478352,6.210178
6.014220,30.025034,-162.468436,1586.290992,0.350266,0.005877,0.061911,-0.934584,-0.002931,0.001829,0.000000,39.231006,-8.171760,1395.290992,-2.535533,-0.456719,455.275565,60.440705,3510224.018715,0.296919,595.383710,0.113022,-0.000000,871939.025790,-271063.654911,6.201668
6.045199,30.404230,-164.177351,1600.315404,0.350264,0.005889,0.061963,-0.934581,-0.002860,0.001979,0.000000,39.230990,-8.171755,1409.315404,-2.534239,-0.444384,457.147529,60.402904,3521761.757999,0.286716,598.704986,0.101549,-0.000000,875713.022611,-273696.505170,6.193215
6.080478,30.838630,-166.133240,1616.356025,0.350262,0.005905,0.062022,-0.934577,-0.002781,0.002106,0.000000,39.230973,-8.171750,1425.356025,-2.532758,-0.430276,459.277013,60.360477,3534837.089599,0.244563,602.473246,0.045818,-0.000000,880008.305142,-276702.113024,6.183655
6.115757,31.275775,-168.099576,1632.470967,0.350260,0.005922,0.062080,-0.934574,-0.002748,0.002104,0.000000,39.230955,-8.171745,1441.470967,-2.531271,-0.416102,461.403982,60.271531,3547843.726062,0.216512,607.109301,0.062210,-0.000000,884300.770751,-280122.648994,6.174168
6.151036,31.715658,-170.076360,1648.660123,0.350258,0.005939,0.062139,-0.934571,-0.002778,0.001971,0.000000,39.230937,-8.171740,1457.660123,-2.529777,-0.401863,463.528263,60.187054,3560780.118263,0.229480,611.641622,0.118659,-0.000000,888516.429780,-283513.178333,6.164754
6.186315,32.158269,-172.063580,1664.923311,0.350257,0.005953,0.062197,-0.934568,-0.002845,0.001780,0.000000,39.230919,-8.171735,1473.923311,-2.528276,-0.387559,465.644924,59.856313,3573608.219225,0.239235,615.364650,0.108105,-0.000000,890273.917013,-286541.425546,6.155447
6.221594,32.603598,-174.061212,1681.260239,0.350255,0.005964,0.062255,-0.934564,-0.002905,0.001638,0.000000,39.230901,-8.171730,1490.260239,-2.526769,-0.373191,467.750868,59.526111,3586304.216403,0.239083,619.053627,0.033391,-0.000000,891990.057277,-289562.870949,6.146268
6.256873,33.051636,-176.069218,1697.670514,0.350253,0.005973,0.062313,-0.934561,-0.002912,0.001641,0.000000,39.230883,-8.171725,1506.670514,-2.525254,-0.358757,469.845014,59.195626,3598859.874674,0.270385,622.724888,0.067711,-0.000000,893662.956771,-292584.183848,6.137224
6.292152,33.502374,-178.087552,1714.153703,0.350252,0.005983,0.062371,-0.934558,-0.002848,0.001796,0.000000,39.230865,-8.171719,1523.153703,-2.523733,-0.344260,471.927177,58.861809,3611273.827816,0.312065,626.433777,0.128427,-0.000000,895292.435861,-295631.123937,6.128316
6.324717,33.920820,-179.959716,1729.432951,0.350250,0.005996,0.062424,-0.934555,-0.002759,0.001993,0.000000,39.230848,-8.171715,1538.432951,-2.522323,-0.330822,473.833913,58.291819,3622571.863414,0.301391,629.772815,0.108721,-0.000000,894329.065904,-298407.717076,6.120246
6.357281,34.341542,-181.840575,1744.773330,0.350248,0.006011,0.062477,-0.934552,-0.002692,0.002116,0.000000,39.230831,-8.171710,1553.773330,-2.520907,-0.317329,475.721270,57.626609,3633679.373823,0.251319,633.015174,0.035652,-0.000000,892520.872445,-301138.782155,6.112355
6.389846,34.764515,-183.730058,1760.174195,0.350247,0.006028,0.062530,-0.934549,-0.002682,0.002091,0.000000,39.230815,-8.171705,1569.174195,-2.519486,-0.303784,477.587180,56.962127,3644580.896062,0.225670,636.200639,0.075834,-0.000000,890630.071539,-303841.269276,6.104656
6.422411,35.189713,-185.628090,1775.634843,0.350245,0.006043,0.062583,-0.934546,-0.002728,0.001938,0.000000,39.230797,-8.171700,1584.634843,-2.518059,-0.290186,479.431174,56.298418,3655273.229818,0.238565,639.328055,0.125346,-0.000000,888656.518163,-306513.800112,6.097152
6.427837,35.260782,-185.945206,1778.216982,0.350245,0.006045,0.062592,-0.934545,-0.002750,0.001890,0.000000,39.230795,-8.171699,1587.216982,-2.516282,-0.287870,479.736311,56.187979,3657021.892587,0.215416,639.842586,0.201150,-0.000000,888319.618188,-306955.722027,6.095924
6.433264,35.331913,-186.262556,1780.800758,0.350244,0.006047,0.062600,-0.934545,-0.002765,0.001851,0.000000,39.230792,-8.171698,1589.800758,-2.506414,-0.285314,480.040846,56.077809,3658698.119407,0.215786,640.350603,0.134599,-0.000000,887980.457895,-307394.445564,6.094722
6.438690,35.403105,-186.580140,1783.386167,0.350244,0.006049,0.062609,-0.934544,-0.002746,0.001853,0.000000,39.230789,-8.171697,1592.386167,-2.496541,-0.282757,480.344782,55.967694,3660368.482250,0.401020,640.857013,0.122708,-0.000000,887639.044254,-307832.322545,6.093525
6.449544,35.545674,-187.216011,1788.561868,0.350243,0.006054,0.062626,-0.934543,-0.002585,0.002013,0.000000,39.230783,-8.171696,1597.561868,-2.476775,-0.277639,480.950860,55.747542,3663691.650866,0.867975,641.865018,0.533722,-0.000000,886949.476394,-308705.532147,6.091147
6.460397,35.688491,-187.852815,1793.744065,0.350243,0.006061,0.062643,-0.934542,-0.002278,0.002357,0.000000,39.230777,-8.171694,1602.744065,-2.456984,-0.272513,481.554891,55.575401,3666994.068618,1.293511,642.867360,0.885251,-0.000000,886718.870117,-309575.921502,6.088789
6.471250,35.831557,-188.490551,1798.932739,0.350242,0.006071,0.062658,-0.934542,-0.001855,0.002852,0.000000,39.230772,-8.171692,1607.932739,-2.437169,-0.267382,482.157046,55.410472,3670277.031319,1.633756,643.864403,1.147743,-0.000000,886501.977835,-310443.758711,6.086448
6.489860,36.077460,-189.586256,1807.844936,0.350240,0.006095,0.062681,-0.934541,-0.000949,0.003940,0.000000,39.230762,-8.171690,1616.844936,-2.403134,-0.258568,483.185260,55.127847,3675861.537386,1.970008,645.561822,1.361028,-0.000000,886114.437297,-311925.957074,6.082476
6.508471,36.324102,-190.684682,1816.776022,0.350237,0.006132,0.062700,-0.934540,-0.000002,0.005106,0.000000,39.230752,-8.171687,1625.776022,-2.369026,-0.249735,484.208193,54.845319,3681390.713883,1.949773,647.244145,1.254880,-0.000000,885707.541352,-313400.917549,6.078556
6.527081,36.571479,-191.785816,1825.725893,0.350234,0.006182,0.062715,-0.934540,0.000770,0.006081,0.000000,39.230742,-8.171684,1634.725893,-2.334847,-0.240883,485.225920,54.562959,3686865.183921,1.596729,648.911515,0.869425,-0.000000,885281.503714,-314868.686716,6.074686
6.545691,36.819580,-192.889649,1834.694450,0.350230,0.006240,0.062728,-0.934540,0.001212,0.006664,0.000000,39.230732,-8.171681,1643.694450,-2.300596,-0.232013,486.238417,54.279122,3692284.799341,1.020260,650.593859,0.310610,-0.000000,884836.351653,-316343.728171,6.070867
6.566602,37.099190,-194.133105,1844.793557,0.350226,0.006311,0.062740,-0.934540,0.001215,0.006716,0.000000,39.230721,-8.171678,1653.793557,-2.262028,-0.222025,487.369766,53.959416,3698308.532298,0.351795,652.486212,0.356772,-0.000000,884313.405931,-318002.052558,6.066637
6.587512,37.379672,-195.379940,1854.915998,0.350222,0.006378,0.062754,-0.934541,0.000731,0.006155,0.000000,39.230710,-8.171675,1663.915998,-2.223371,-0.212014,488.494449,53.640088,3704262.682925,0.495926,654.359528,0.873974,-0.000000,883766.414128,-319650.997134,6.062472
6.608422,37.661003,-196.630140,1865.061631,0.350218,0.006436,0.062771,-0.934541,-0.000053,0.005202,0.000000,39.230699,-8.171671,1674.061631,-2.184625,-0.201980,489.612192,53.295226,3710145.269671,0.788250,656.188334,1.089732,-0.000000,882920.085446,-321277.808457,6.058373
6.629332,37.943165,-197.883688,1875.230308,0.350215,0.006481,0.062792,-0.934540,-0.000869,0.004181,0.000000,39.230687,-8.171668,1684.230308,-2.145791,-0.191923,490.722282,52.903137,3715951.001905,0.724740,657.967172,0.962267,-0.000000,881638.354831,-322879.152192,6.054346
6.650243,38.226153,-199.140568,1885.421865,0.350212,0.006513,0.062818,-0.934539,-0.001467,0.003408,0.000000,39.230676,-8.171665,1694.421865,-2.106870,-0.181844,491.824206,52.511435,3721676.118956,0.366943,659.723531,0.564941,-0.000000,880327.151968,-324468.002017,6.050393
6.675371,38.567328,-200.655404,1897.699598,0.350210,0.006543,0.062851,-0.934537,-0.001693,0.003072,-0.000000,39.230662,-8.171661,1706.699598,-2.059982,-0.169701,493.137481,52.041239,3728448.601811,0.465735,661.804137,0.076020,0.000000,878712.369051,-326360.424747,6.045742
6.700500,38.909709,-202.174989,1910.009827,0.350208,0.006573,0.062884,-0.934536,-0.001355,0.003438,-0.000000,39.230649,-8.171657,1719.009827,-2.012970,-0.157526,494.438857,51.571500,3735104.263285,1.076611,663.852021,0.592343,0.000000,877055.359380,-328234.234334,6.041199
6.725629,39.253306,-203.699288,1922.352252,0.350205,0.006613,0.062913,-0.934535,-0.000646,0.004284,-0.000000,39.230635,-8.171653,1731.352252,-1.965834,-0.145320,495.728447,51.102183,3741644.148293,1.399000,665.867411,0.808982,0.000000,875356.607159,-330089.417330,6.036765
6.750758,39.598118,-205.228268,1934.726579,0.350201,0.006667,0.062937,-0.934534,0.000107,0.005214,-0.000000,39.230621,-8.171649,1743.726579,-1.918577,-0.133082,497.006249,50.630149,3748068.450232,1.307974,667.850293,0.657037,0.000000,873721.912369,-331925.769316,6.032437
6.775887,39.944134,-206.761901,1947.132563,0.350197,0.006733,0.062957,-0.934534,0.000586,0.005830,-0.000000,39.230608,-8.171645,1756.132563,-1.871199,-0.120812,498.276955,50.550684,3754412.685766,0.884980,669.810868,0.233635,0.000000,875454.927465,-333751.319610,6.028186
6.801016,40.291333,-208.300176,1959.570087,0.350192,0.006805,0.062976,-0.934534,0.000618,0.005900,0.000000,39.230594,-8.171641,1768.570087,-1.823701,-0.108511,499.544860,50.468988,3760709.272727,0.383387,671.807314,0.260291,-0.000000,877180.471919,-335597.890956,6.023982
6.826145,40.639691,-209.843090,1972.039100,0.350187,0.006875,0.062995,-0.934534,0.000231,0.005445,0.000000,39.230580,-8.171637,1781.039100,-1.776082,-0.096179,500.811478,50.386836,3766969.560243,0.310606,673.808753,0.612021,-0.000000,878901.207643,-337451.157321,6.019815
6.851274,40.989188,-211.390644,1984.539565,0.350183,0.006935,0.063018,-0.934533,-0.000373,0.004700,0.000000,39.230566,-8.171633,1793.539565,-1.728343,-0.083816,502.076533,50.305230,3773191.427928,0.406378,675.797495,0.686643,-0.000000,880616.654674,-339302.063201,6.015687
6.876403,41.339810,-212.942834,1997.071440,0.350180,0.006983,0.063045,-0.934532,-0.000921,0.004004,0.000000,39.230552,-8.171629,1806.071440,-1.680484,-0.071422,503.339543,50.227491,3779371.233851,0.274195,677.714136,0.477034,-0.000000,882325.976178,-341120.323652,6.011601
6.901532,41.691559,-214.499661,2009.634678,0.350177,0.007023,0.063074,-0.934531,-0.001184,0.003645,0.000000,39.230538,-8.171625,1818.634678,-1.632506,-0.058997,504.600357,50.146804,3785507.795447,0.366868,679.618907,0.099102,-0.000000,883946.466255,-342935.942789,6.007558
6.926661,42.044443,-216.061116,2022.229208,0.350174,0.007061,0.063104,-0.934530,-0.001075,0.003742,-0.000000,39.230524,-8.171620,1831.229208,-1.584408,-0.046541,505.857290,49.920512,3791588.478686,0.773136,681.508109,0.285391,0.000000,884283.956748,-344745.845202,6.003570
6.951790,42.398470,-217.627188,2034.854911,0.350171,0.007103,0.063132,-0.934529,-0.000680,0.004232,-0.000000,39.230510,-8.171616,1843.854911,-1.535805,-0.035319,507.108829,49.694976,3797512.095344,1.060709,683.371818,0.491522,0.000000,884602.771882,-346543.882428,5.999673
6.976918,42.753646,-219.197865,2047.511642,0.350167,0.007154,0.063157,-0.934528,-0.000046,0.004804,-0.000000,39.230496,-8.171612,1856.511642,-1.484168,-0.033644,508.354476,49.472994,3802682.545610,1.131644,685.165371,0.561229,0.000000,884902.105303,-348306.882576,5.996040
7.002047,43.109967,-220.773135,2060.199250,0.350164,0.007214,0.063175,-0.934528,0.000686,0.005138,-0.000000,39.230482,-8.171608,1869.199250,-1.432404,-0.031964,509.594365,49.251318,3807777.974637,0.962228,686.938720,0.460659,0.000000,885182.256130,-350060.100513,5.992475
7.027176,43.467420,-222.352990,2072.917592,0.350159,0.007279,0.063186,-0.934528,0.001264,0.005073,-0.000000,39.230468,-8.171604,1881.917592,-1.380515,-0.030280,510.828704,49.029869,3812800.011882,0.614054,688.692291,0.328479,0.000000,885443.646886,-351803.790380,5.988978
7.052305,43.825985,-223.937418,2085.666534,0.350155,0.007343,0.063191,-0.934529,0.001459,0.004664,-0.000000,39.230453,-8.171600,1894.666534,-1.328501,-0.028592,512.057723,48.822259,3817750.457113,0.216006,690.426561,0.377598,0.000000,885899.207070,-353538.252949,5.985547
7.077434,44.185641,-225.526407,2098.445980,0.350152,0.007401,0.063194,-0.934530,0.001209,0.004123,-0.000000,39.230439,-8.171596,1907.445980,-1.276363,-0.026901,513.284453,48.855834,3822651.954370,0.136120,692.148063,0.475970,0.000000,888451.487671,-355268.840373,5.982162
7.102563,44.546375,-227.119948,2111.255903,0.350148,0.007452,0.063200,-0.934530,0.000656,0.003702,-0.000000,39.230425,-8.171591,1920.255903,-1.224100,-0.025205,514.511594,48.889963,3827524.558928,0.356546,693.862588,0.455941,0.000000,891006.534376,-357000.346466,5.978804
7.127692,44.908184,-228.718037,2124.096325,0.350146,0.007496,0.063211,-0.934530,0.000072,0.003577,-0.000000,39.230410,-8.171587,1933.096325,-1.171713,-0.023505,515.740050,48.921770,3832374.878951,0.531820,695.623772,0.323571,0.000000,893565.914099,-358761.038771,5.975469
7.152821,45.271073,-230.320677,2136.967283,0.350143,0.007538,0.063229,-0.934530,-0.000276,0.003781,-0.000000,39.230396,-8.171583,1945.967283,-1.119201,-0.021801,516.969608,48.953543,3837201.205553,0.724476,697.391181,0.235917,0.000000,896129.263253,-360530.045534,5.972156
7.177950,45.635051,-231.927872,2149.868805,0.350140,0.007583,0.063250,-0.934529,-0.000251,0.004196,-0.000000,39.230382,-8.171579,1958.868805,-1.066565,-0.020093,518.199933,48.985897,3842000.916142,0.891694,699.152695,0.313604,0.000000,898696.002466,-362300.879540,5.968869
7.203079,46.000127,-233.539632,2162.800907,0.350136,0.007634,0.063271,-0.934528,0.000107,0.004622,-0.000000,39.230367,-8.171575,1971.800907,-1.013804,-0.018381,519.430857,49.011806,3846772.641475,0.940091,700.846621,0.363134,0.000000,901127.248886,-364041.361101,5.965610
7.228208,46.366301,-235.155966,2175.763583,0.350132,0.007691,0.063288,-0.934528,0.000610,0.004869,-0.000000,39.230353,-8.171570,1984.763583,-0.960918,-0.016665,520.661017,48.925044,3851506.184140,0.824431,702.528059,0.306790,0.000000,902563.580216,-365778.973728,5.962386
7.253336,46.733567,-236.776879,2188.756800,0.350128,0.007752,0.063300,-0.934528,0.001021,0.004842,-0.000000,39.230338,-8.171566,1997.756800,-0.907908,-0.014945,521.889212,48.838550,3856192.599498,0.579517,704.197051,0.223726,0.000000,903993.210331,-367512.844294,5.959207
7.278465,47.101910,-238.402367,2201.780504,0.350124,0.007813,0.063307,-0.934529,0.001166,0.004574,-0.000000,39.230323,-8.171562,2010.780504,-0.854773,-0.013220,523.115032,48.752403,3860828.829918,0.307129,705.852676,0.260717,0.000000,905415.437108,-369242.145034,5.956074
7.303594,47.471314,-240.032424,2214.834633,0.350121,0.007870,0.063313,-0.934529,0.001007,0.004203,-0.000000,39.230309,-8.171557,2023.834633,-0.801514,-0.011492,524.338565,48.666671,3865415.519018,0.197007,707.495088,0.328851,0.000000,906830.424570,-370966.959446,5.952988
7.328723,47.841769,-241.667039,2227.919132,0.350117,0.007921,0.063321,-0.934530,0.000644,0.003901,-0.000000,39.230294,-8.171553,2036.919132,-0.748131,-0.009760,525.559970,48.581492,3869953.808241,0.321021,709.124588,0.311121,0.000000,908238.453719,-372687.497380,5.949948
7.353852,48.213269,-243.306203,2241.033947,0.350114,0.007968,0.063333,-0.934530,0.000261,0.003796,-0.000000,39.230279,-8.171549,2050.033947,-0.694624,-0.008024,526.779248,48.492508,3874443.685359,0.485662,710.741141,0.212563,0.000000,909585.422616,-374403.683889,5.946953
7.378981,48.585813,-244.949906,2254.179023,0.350111,0.008013,0.063348,-0.934529,0.000035,0.003919,-0.000000,39.230265,-8.171545,2063.179023,-0.640994,-0.006283,527.995924,48.370240,3878881.651064,0.656500,712.343698,0.149595,0.000000,910624.811152,-376114.569447,5.944007
7.409252,49.035987,-246.936000,2270.054224,0.350107,0.008071,0.063369,-0.934529,0.000076,0.004257,-0.000000,39.230247,-8.171539,2079.054224,-0.576226,-0.004182,529.457642,48.223789,3884155.283224,0.812300,714.254527,0.228414,0.000000,911863.616559,-378167.517991,5.940526
7.439524,49.487683,-248.928666,2285.973103,0.350103,0.008134,0.063390,-0.934528,0.000399,0.004593,-0.000000,39.230229,-8.171534,2094.973103,-0.511279,-0.002074,530.914806,48.078073,3889347.862728,0.824493,716.143277,0.251197,0.000000,913087.509971,-380211.069299,5.937122
7.469795,49.940889,-250.927898,2301.935523,0.350099,0.008201,0.063407,-0.934528,0.000669,0.004558,-0.000000,39.230211,-8.171529,2110.935523,-0.472689,-0.001539,532.367453,47.931940,3894582.790546,0.099721,718.026436,0.226350,0.000000,914296.588825,-382253.904995,5.933774
7.494206,50.307430,-252.544875,2314.839384,0.350095,0.008251,0.063419,-0.934528,0.000288,0.003693,-0.000000,39.230196,-8.171525,2123.839384,-0.472532,-0.002952,533.535665,47.813245,3898890.969782,1.243332,719.548514,1.215054,0.000000,915260.959216,-383904.794761,5.931106
7.518617,50.674888,-254.166113,2327.771395,0.350093,0.008285,0.063433,-0.934528,-0.000851,0.002000,-0.000000,39.230182,-8.171520,2136.771395,-0.472375,-0.004368,534.700534,47.654304,3903145.164494,2.048912,721.055585,1.755531,0.000000,915816.850581,-385548.806597,5.928490
7.543028,51.043229,-255.791602,2340.731471,0.350092,0.008292,0.063455,-0.934527,-0.002386,0.000023,0.000000,39.230167,-8.171516,2149.731471,-0.472217,-0.005787,535.861432,47.480233,3907340.818036,2.027008,722.546295,1.585391,-0.000000,916235.479892,-387184.692063,5.925930
7.547911,51.117000,-256.117209,2343.326845,0.350092,0.008290,0.063460,-0.934526,-0.002671,-0.000321,0.000000,39.230164,-8.171515,2152.326845,-0.472186,-0.006071,536.093081,47.445488,3908172.538971,1.904549,722.842359,1.456770,-0.000000,916317.483694,-387510.787340,5.925425
7.552793,51.190806,-256.442985,2345.923337,0.350093,0.008286,0.063466,-0.934526,-0.002933,-0.000631,0.000000,39.230161,-8.171514,2154.923337,-0.472154,-0.006355,536.324559,47.410797,3909001.827656,1.751036,723.137741,1.304766,-0.000000,916398.922717,-387836.529749,5.924922
7.557675,51.264648,-256.768930,2348.520946,0.350093,0.008282,0.063473,-0.934525,-0.003168,-0.000901,0.000000,39.230158,-8.171513,2157.520946,-0.472123,-0.006640,536.555867,47.376159,3909828.701462,1.572416,723.432445,1.134527,-0.000000,916479.801228,-388161.922948,5.924422
7.562557,51.338524,-257.095044,2351.119671,0.350093,0.008277,0.063479,-0.934525,-0.003374,-0.001128,0.000000,39.230155,-8.171513,2160.119671,-0.472091,-0.006924,536.787007,47.341547,3910653.165102,1.373574,723.726473,0.950198,-0.000000,916560.120523,-388486.967367,5.923924
7.572322,51.486385,-257.747779,2356.320465,0.350094,0.008265,0.063493,-0.934524,-0.003688,-0.001446,0.000000,39.230150,-8.171511,2165.320465,-0.472028,-0.007494,537.248780,47.272410,3912294.859978,0.934299,724.312499,0.554543,-0.000000,916719.081794,-389136.006283,5.922935
7.582086,51.634390,-258.401189,2361.525714,0.350094,0.008251,0.063508,-0.934523,-0.003862,-0.001574,0.000000,39.230144,-8.171509,2170.525714,-0.471964,-0.008064,537.709871,47.202215,3913926.875660,0.487316,724.916215,0.165206,-0.000000,916875.799502,-389794.604402,5.921956
7.591851,51.782544,-259.055273,2366.735409,0.350095,0.008237,0.063523,-0.934522,-0.003890,-0.001512,0.000000,39.230138,-8.171507,2175.735409,-0.471901,-0.008634,538.170276,47.131812,3915549.178377,0.271868,725.522288,0.285334,-0.000000,917030.267312,-390454.529889,5.920986
7.601615,51.930848,-259.710029,2371.949545,0.350095,0.008224,0.063538,-0.934521,-0.003780,-0.001275,0.000000,39.230132,-8.171506,2180.949545,-0.471837,-0.009205,538.629993,47.061522,3917161.758655,0.589022,726.125654,0.634809,-0.000000,917182.484608,-391113.056289,5.920025
7.628928,52.346495,-261.545073,2386.557995,0.350096,0.008198,0.063579,-0.934518,-0.002916,0.000036,0.000000,39.230115,-8.171501,2195.557995,-0.471660,-0.010805,539.912265,46.865329,3921620.917851,1.463407,727.799027,1.292909,-0.000000,917596.350843,-392947.621015,5.917390
7.648079,52.638664,-262.834874,2396.821573,0.350096,0.008195,0.063603,-0.934516,-0.002004,0.001254,0.000000,39.230104,-8.171498,2205.821573,-0.471535,-0.011929,540.808146,46.727665,3924702.254146,1.623444,728.959707,1.340882,-0.000000,917876.086115,-394227.347824,5.915588
7.667230,52.931441,-264.127247,2407.102092,0.350095,0.008205,0.063623,-0.934515,-0.001112,0.002358,0.000000,39.230092,-8.171494,2216.102092,-0.471410,-0.013054,541.701880,46.637131,3927749.880390,1.367170,730.061164,1.051680,-0.000000,918583.629755,-395475.504989,5.913821
7.686381,53.224821,-265.422192,2417.399510,0.350094,0.008226,0.063640,-0.934514,-0.000459,0.003082,0.000000,39.230081,-8.171491,2226.399510,-0.471284,-0.014182,542.593868,46.554703,3930766.717192,0.776096,731.153881,0.516675,-0.000000,919334.184424,-396719.612387,5.912084
7.705532,53.518794,-266.719705,2427.713794,0.350092,0.008254,0.063653,-0.934514,-0.000196,0.003266,0.000000,39.230069,-8.171487,2236.713794,-0.471159,-0.015311,543.484278,46.472513,3933753.985166,0.035777,732.238308,0.159246,-0.000000,920079.562756,-397960.008080,5.910376
7.728425,53.870962,-268.274121,2440.065576,0.350090,0.008286,0.063668,-0.934513,-0.000458,0.002748,0.000000,39.230055,-8.171483,2249.065576,-0.471009,-0.016664,544.546687,46.375238,3937286.769924,0.841510,733.523915,0.799752,-0.000000,920963.946543,-399438.018093,5.908370
7.751318,54.223923,-269.832203,2452.441374,0.350088,0.008308,0.063686,-0.934513,-0.001241,0.001625,0.000000,39.230041,-8.171479,2261.441374,-0.470858,-0.018019,545.606939,46.278801,3940778.000221,1.333152,734.797847,1.116725,-0.000000,921841.117802,-400910.804538,5.906405
7.754984,54.280521,-270.082070,2454.425585,0.350088,0.008310,0.063689,-0.934512,-0.001390,0.001426,0.000000,39.230039,-8.171479,2263.425585,-0.470834,-0.018236,545.776525,46.263402,3941333.164912,1.355968,735.000754,1.120111,-0.000000,921980.905114,-401146.157380,5.906094
7.758651,54.337139,-270.332030,2456.410410,0.350088,0.008311,0.063692,-0.934512,-0.001538,0.001230,0.000000,39.230037,-8.171478,2265.410410,-0.470810,-0.018453,545.946053,46.248022,3941887.251088,1.364731,735.203357,1.112161,-0.000000,922120.504747,-401381.371263,5.905784
