ZEIT,PRESS_FILTER,HEIGHT_FILTER,PRESS RAW [hpa],HEIGHT RAW [m],ACCEL,SPEED,EVENT,EVENT,VOLT. CHANNEL,VOLTAGE [V]
55.9849999999984,55137.6640625,4734.88372802734,55118,4737.56292724609,1.2753,-22.68671875,0,RAMPE,5,0
56.0099999999984,55142.18359375,4734.26800537109,55126,4736.47259521484,-1.8639,-22.539453125,0,RAMPE,1,12.0997370258789
56.0349999999984,55146.84375,4733.63275146484,55141,4734.42913818359,0,-22.51796875,0,RAMPE,2,0.501497970722656
56.0599999999984,55151.23046875,4733.03558349609,55141,4734.42913818359,-0.5886,-22.43984375,0,RAMPE,3,10.9235861176025
56.0849999999984,55155.62890625,4732.43646240234,55159,4731.97698974609,-1.2753,-22.51796875,0,RAMPE,4,10.9235861176025
56.1099999999984,55159.94921875,4731.84759521484,55149,4733.33929443359,-1.2753,-22.416015625,0,RAMPE,5,0
56.1349999999984,55164.359375,4731.24700927734,55147,4733.61126708984,-3.7278,-22.241015625,0,RAMPE,1,12.1060226035547
56.1599999999984,55168.46484375,4730.68792724609,55152,4732.93011474609,-3.0411,-22.07890625,0,RAMPE,2,0.496162885927734
56.1849999999984,55172.203125,4730.17864990234,55152,4732.93011474609,-2.4525,-21.871875,0,RAMPE,3,10.9235861176025
56.2099999999984,55175.90625,4729.67474365234,55155,4732.52239990234,-3.0411,-21.65859375,0,RAMPE,4,10.9235861176025
56.2349999999984,55179.23828125,4729.22064208984,55170,4730.47894287109,-1.8639,-21.576953125,0,RAMPE,5,0
56.2599999999984,55183.01171875,4728.70745849609,55178,4729.38909912109,-1.8639,-21.536328125,0,RAMPE,1,12.0934514482031
56.2849999999984,55187.05859375,4728.15667724609,55178,4729.38909912109,-2.4525,-21.442578125,0,RAMPE,2,0.496162885927734
56.3099999999984,55191.82421875,4727.50726318359,55199,4726.53021240234,-3.0411,-21.540625,0,RAMPE,3,10.9235861176025
56.3349999999984,55196.8515625,4726.82318115234,55199,4726.53021240234,-2.4525,-21.575,0,RAMPE,4,10.9235861176025
56.3599999999984,55201.16796875,4726.23529052734,55197,4726.80218505859,-2.4525,-21.527734375,0,RAMPE,5,0
56.3849999999984,55205.80078125,4725.60443115234,55212,4724.76116943359,-1.8639,-21.598828125,0,RAMPE,1,12.1091653923926
56.4099999999984,55210.72265625,4724.93450927734,55207,4725.44183349609,-1.2753,-21.55078125,0,RAMPE,2,0.498830428325195
56.4349999999984,55215.203125,4724.32464599609,55217,4724.08050537109,0,-21.5640625,0,RAMPE,3,10.9235861176025
56.4599999999984,55219.93359375,4723.68109130859,55220,4723.67230224609,-0.5886,-21.55546875,0,RAMPE,4,10.9235861176025
56.4849999999984,55225.3984375,4722.93743896484,55235,4721.63079833984,-3.0411,-21.6625,0,RAMPE,5,0
56.5099999999984,55230.91015625,4722.18792724609,55245,4720.27093505859,-1.8639,-21.81953125,0,RAMPE,1,12.1123081812305
56.5349999999984,55236.46875,4721.43109130859,55230,4722.31146240234,-1.8639,-21.734765625,0,RAMPE,2,0.501497970722656
56.5599999999984,55241.5234375,4720.74359130859,55243,4720.54290771484,-2.4525,-21.75,0,RAMPE,3,10.9235861176025
56.5849999999984,55246.87109375,4720.01654052734,55243,4720.54290771484,-1.8639,-21.70625,0,RAMPE,4,10.9235861176025
56.6099999999984,55252.0234375,4719.31585693359,55263,4717.82220458984,-0.5886,-21.838671875,0,RAMPE,5,0
56.6349999999984,55257.34765625,4718.59124755859,55268,4717.14251708984,0,-21.961328125,0,RAMPE,1,12.1060226035547
56.6599999999984,55262.32421875,4717.91448974609,55263,4717.82220458984,0,-21.959765625,0,RAMPE,2,0.496162885927734
56.6849999999984,55267.76171875,4717.17523193359,55266,4717.41497802734,1.2753,-21.9359375,0,RAMPE,3,10.9235861176025
56.7099999999984,55272.98828125,4716.46380615234,55271,4716.73480224609,-1.2753,-21.913671875,0,RAMPE,4,10.9235861176025
56.7349999999984,55278.43359375,4715.72406005859,55286,4714.69525146484,0.5886,-22.00859375,0,RAMPE,5,0
56.7599999999984,55283.12890625,4715.08538818359,55276,4716.05511474609,-1.2753,-21.9234375,0,RAMPE,1,12.1123081812305
56.7849999999984,55288.48046875,4714.35784912109,55297,4713.20013427734,-1.2753,-22.028515625,0,RAMPE,2,0.498830428325195
56.8099999999984,55293.6328125,4713.65716552734,55285,4714.83148193359,-1.2753,-21.930078125,0,RAMPE,3,10.9235861176025
56.8349999999984,55298.4453125,4713.00286865234,55295,4713.47161865234,-1.8639,-21.897265625,0,RAMPE,4,10.9235861176025
56.8599999999984,55303.2890625,4712.34466552734,55310,4711.43255615234,-1.2753,-21.98125,0,RAMPE,5,0
56.8849999999984,55308.71875,4711.60687255859,55315,4710.75335693359,-1.8639,-22.058984375,0,RAMPE,1,12.1123081812305
56.9099999999984,55313.87109375,4710.90667724609,55325,4709.39398193359,-1.8639,-22.187890625,0,RAMPE,2,0.488160258735352
56.9349999999984,55318.7265625,4710.24700927734,55313,4711.02484130859,-2.4525,-22.11171875,0,RAMPE,3,10.9235861176025
56.9599999999984,55323.421875,4709.60931396484,55313,4711.02484130859,-2.4525,-21.983203125,0,RAMPE,4,10.9235861176025
56.9849999999984,55328.14453125,4708.96722412109,55323,4709.66644287109,-3.7278,-21.921875,0,RAMPE,5,0
57.0099999999984,55332.98046875,4708.30999755859,55323,4709.66644287109,-1.8639,-21.8078125,0,RAMPE,1,12.1123081812305
57.0349999999984,55337.63671875,4707.67767333984,55336,4707.89984130859,-4.3164,-21.79453125,0,RAMPE,2,0.498830428325195
57.0599999999984,55342.234375,4707.05316162109,55336,4707.89984130859,-1.8639,-21.725,0,RAMPE,3,10.9235861176025
57.0849999999984,55347.046875,4706.39935302734,55341,4707.22064208984,-2.4525,-21.662109375,0,RAMPE,4,10.9235861176025
57.1099999999984,55351.98046875,4705.72943115234,55344,4706.81292724609,-3.0411,-21.58125,0,RAMPE,5,0
57.1349999999984,55356.875,4705.06488037109,55354,4705.45550537109,-4.3164,-21.563671875,0,RAMPE,1,12.1091653923926
57.1599999999984,55361.921875,4704.37933349609,55364,4704.09710693359,-3.7278,-21.60546875,0,RAMPE,2,0.501497970722656
57.1849999999984,55366.2734375,4703.78802490234,55357,4705.04779052734,-3.7278,-21.507421875,0,RAMPE,3,10.9235861176025
57.2099999999984,55370.7734375,4703.17669677734,55362,4704.36859130859,-2.4525,-21.4171875,0,RAMPE,4,10.9235861176025
57.2349999999984,55375.1796875,4702.57904052734,55372,4703.01019287109,-2.4525,-21.3921875,0,RAMPE,5,0
57.2599999999984,55380.26953125,4701.88763427734,55386,4701.10980224609,-2.4525,-21.471875,0,RAMPE,1,12.1123081812305
57.2849999999984,55385.19921875,4701.21868896484,55391,4700.43109130859,-2.4525,-21.547265625,0,RAMPE,2,0.498830428325195
57.3099999999984,55389.65625,4700.61370849609,55386,4701.10980224609,-2.4525,-21.503125,0,RAMPE,3,10.9235861176025
57.3349999999984,55394.4609375,4699.96136474609,55389,4700.70208740234,-1.8639,-21.4390625,0,RAMPE,4,10.9235861176025
57.3599999999984,55399.33984375,4699.29876708984,55404,4698.66693115234,-2.4525,-21.49609375,0,RAMPE,5,0
57.3849999999984,55404.23828125,4698.63421630859,55404,4698.66693115234,-2.4525,-21.491015625,0,RAMPE,1,12.1091653923926
57.4099999999984,55409.28515625,4697.94964599609,55409,4697.98822021484,-1.8639,-21.4875,0,RAMPE,2,0.498830428325195
57.4349999999984,55414.08203125,4697.29827880859,55402,4698.93792724609,-1.2753,-21.348046875,0,RAMPE,3,10.9235861176025
57.4599999999984,55418.85546875,4696.65081787109,55412,4697.58099365234,-0.5886,-21.276953125,0,RAMPE,4,10.9235861176025
57.4849999999984,55423.6171875,4696.00482177734,55422,4696.22357177734,-0.5886,-21.26953125,0,RAMPE,5,0
57.5099999999983,55428.48828125,4695.34368896484,55427,4695.54534912109,0,-21.263671875,0,RAMPE,1,12.1091653923926
57.5349999999983,55433.65625,4694.64251708984,55442,4693.51116943359,-0.5886,-21.373828125,0,RAMPE,2,0.498830428325195
57.5599999999983,55438.93359375,4693.92620849609,55430,4695.13909912109,-1.2753,-21.280859375,0,RAMPE,3,10.9235861176025
57.5849999999983,55444.5859375,4693.16058349609,55455,4691.74749755859,-0.5886,-21.42578125,0,RAMPE,4,10.9235861176025
57.6099999999983,55450.12109375,4692.40911865234,55455,4691.74749755859,-0.5886,-21.502734375,0,RAMPE,5,0
57.6349999999983,55455.4453125,4691.68743896484,55460,4691.06927490234,-1.2753,-21.574609375,0,RAMPE,1,12.1060226035547
57.6599999999983,55460.4921875,4691.00286865234,55465,4690.39105224609,0,-21.641015625,0,RAMPE,2,0.498830428325195
57.6849999999983,55466.3828125,4690.20355224609,55468,4689.98480224609,-1.2753,-21.680078125,0,RAMPE,3,10.9235861176025
57.7099999999983,55471.68359375,4689.48529052734,55473,4689.30706787109,-1.2753,-21.71640625,0,RAMPE,4,10.9235861176025
57.7349999999983,55477.41796875,4688.70745849609,55488,4687.27337646484,-0.5886,-21.86484375,0,RAMPE,5,0
57.7599999999983,55483.8046875,4687.84222412109,55488,4687.27337646484,-2.4525,-21.9453125,0,RAMPE,1,12.1091653923926
57.7849999999983,55489.11328125,4687.12249755859,55494,4686.46038818359,-0.5886,-22.030078125,0,RAMPE,2,0.496162885927734
57.8099999999983,55495.0859375,4686.31292724609,55504,4685.10491943359,-1.2753,-22.16484375,0,RAMPE,3,10.9235861176025
57.8349999999983,55500.74609375,4685.54583740234,55499,4685.78265380859,-1.2753,-22.175,0,RAMPE,4,10.9235861176025
57.8599999999983,55506.3515625,4684.78656005859,55509,4684.42718505859,-1.2753,-22.241015625,0,RAMPE,5,0
57.8849999999983,55511.81640625,4684.04583740234,55512,4684.02044677734,-1.2753,-22.278125,0,RAMPE,1,12.1123081812305
57.9099999999983,55517.375,4683.29193115234,55522,4682.66595458984,0,-22.36875,0,RAMPE,2,0.496162885927734
57.9349999999983,55523.28515625,4682.49163818359,55534,4681.04046630859,0,-22.53203125,0,RAMPE,3,10.9235861176025
57.9599999999983,55529.2265625,4681.68695068359,55532,4681.31097412109,0.5886,-22.601953125,0,RAMPE,4,10.9235861176025
57.9849999999983,55534.8828125,4680.92034912109,55542,4679.95648193359,0,-22.720703125,0,RAMPE,5,0
58.0099999999983,55540.453125,4680.16595458984,55547,4679.27923583984,-0.5886,-22.830078125,0,RAMPE,1,12.1091653923926
58.0349999999983,55545.984375,4679.41644287109,55540,4680.22747802734,-1.8639,-22.791796875,0,RAMPE,2,0.496162885927734
58.0599999999983,55552.00390625,4678.60198974609,55550,4678.87249755859,-1.8639,-22.81171875,0,RAMPE,3,10.9235861176025
58.0849999999983,55557.2265625,4677.89447021484,55555,4678.19525146484,-1.2753,-22.829296875,0,RAMPE,4,10.9235861176025
58.1099999999983,55562.1640625,4677.22552490234,55560,4677.51898193359,-1.8639,-22.841796875,0,RAMPE,5,0
58.1349999999983,55566.640625,4676.61956787109,55563,4677.11273193359,-1.8639,-22.830078125,0,RAMPE,1,12.096594237041
58.1599999999983,55571.9453125,4675.90179443359,55568,4676.43548583984,-0.5886,-22.81640625,0,RAMPE,2,0.498830428325195
58.1849999999983,55577.1953125,4675.19036865234,55576,4675.35198974609,-0.5886,-22.83671875,0,RAMPE,3,10.9235861176025
58.2099999999983,55582.3671875,4674.49066162109,55571,4676.02923583984,1.2753,-22.7390625,0,RAMPE,4,10.9235861176025
58.2349999999983,55587.2578125,4673.82855224609,55591,4673.32220458984,0,-22.81875,0,RAMPE,5,0
58.2599999999983,55592.31640625,4673.14398193359,55599,4672.23919677734,-0.5886,-22.92421875,0,RAMPE,1,12.1091653923926
58.2849999999983,55597.109375,4672.49505615234,55589,4673.59271240234,0.5886,-22.84921875,0,RAMPE,2,0.496162885927734
58.3099999999983,55602.1875,4671.80755615234,55599,4672.23919677734,0.5886,-22.833984375,0,RAMPE,3,10.9235861176025
58.3349999999983,55607.73828125,4671.05657958984,55615,4670.07464599609,0,-22.94375,0,RAMPE,4,10.9235861176025
58.3599999999983,55612.94140625,4670.35296630859,55608,4671.02142333984,-0.5886,-22.90546875,0,RAMPE,5,0
58.3849999999983,55617.984375,4669.67083740234,55615,4670.07464599609,0,-22.891015625,0,RAMPE,1,12.1060226035547
58.4099999999983,55623.1640625,4668.96966552734,55628,4668.31536865234,0,-22.966796875,0,RAMPE,2,0.506833055517578
58.4349999999983,55628.12890625,4668.29827880859,55626,4668.58587646484,0.5886,-22.9546875,0,RAMPE,3,10.9235861176025
58.4599999999983,55632.64453125,4667.68695068359,55621,4669.26214599609,-0.5886,-22.82734375,0,RAMPE,4,10.9235861176025
58.4849999999983,55637.84375,4666.98382568359,55631,4667.90911865234,-0.5886,-22.7640625,0,RAMPE,5,0
58.5099999999983,55642.47265625,4666.35784912109,55641,4666.55755615234,0.5886,-22.761328125,0,RAMPE,1,12.1060226035547
58.5349999999983,55647.57421875,4665.66790771484,55646,4665.88079833984,-0.5886,-22.756640625,0,RAMPE,2,0.501497970722656
58.5599999999983,55652.2109375,4665.04046630859,55641,4666.55755615234,-0.5886,-22.635546875,0,RAMPE,3,10.9235861176025
58.5849999999983,55657.2109375,4664.36517333984,55646,4665.88079833984,-0.5886,-22.522265625,0,RAMPE,4,10.9235861176025
58.6099999999983,55662.3984375,4663.66351318359,55656,4664.52874755859,-0.5886,-22.473046875,0,RAMPE,5,0
58.6349999999983,55667.4765625,4662.97698974609,55661,4663.85247802734,0.5886,-22.425390625,0,RAMPE,1,12.1028798147168
58.6599999999983,55672.73046875,4662.26654052734,55676,4661.82415771484,0,-22.49453125,0,RAMPE,2,0.498830428325195
58.6849999999983,55677.515625,4661.61907958984,55681,4661.14886474609,0,-22.555859375,0,RAMPE,3,10.9235861176025
58.7099999999983,55681.99609375,4661.01409912109,55676,4661.82415771484,-0.5886,-22.497265625,0,RAMPE,4,10.9235861176025
58.7349999999983,55686.18359375,4660.44769287109,55671,4662.50042724609,0,-22.32734375,0,RAMPE,5,0
58.7599999999983,55690.6015625,4659.85101318359,55676,4661.82415771484,-0.5886,-22.16875,0,RAMPE,1,12.1028798147168
58.7849999999983,55695.0859375,4659.24456787109,55686,4660.47308349609,-0.5886,-22.07890625,0,RAMPE,2,0.493495343530273
58.8099999999983,55699.66015625,4658.62689208984,55696,4659.12152099609,1.2753,-22.051171875,0,RAMPE,3,10.9235861176025
58.8349999999983,55703.984375,4658.04241943359,55701,4658.44573974609,0.5886,-22.024609375,0,RAMPE,4,10.9235861176025
58.8599999999983,55708.171875,4657.47601318359,55696,4659.12152099609,0,-21.884375,0,RAMPE,5,0
58.8849999999983,55712.92578125,4656.83392333984,55704,4658.03997802734,2.4525,-21.789453125,0,RAMPE,1,12.1028798147168
58.9099999999983,55717.4609375,4656.22113037109,55699,4658.71575927734,-0.5886,-21.58671875,0,RAMPE,2,0.496162885927734
58.9349999999983,55722.515625,4655.53851318359,55719,4656.01409912109,-1.8639,-21.5703125,0,RAMPE,3,10.9235861176025
58.9599999999983,55726.6015625,4654.98675537109,55719,4656.01409912109,-2.4525,-21.498046875,0,RAMPE,4,10.9235861176025
58.9849999999983,55731.71875,4654.29583740234,55714,4656.68890380859,-1.8639,-21.3171875,0,RAMPE,5,0
59.0099999999983,55736.6484375,4653.62933349609,55739,4653.31195068359,-1.8639,-21.378515625,0,RAMPE,1,12.1028798147168
59.0349999999983,55741.47265625,4652.97845458984,55749,4651.96136474609,-1.8639,-21.492578125,0,RAMPE,2,0.496162885927734
59.0599999999983,55746.34375,4652.32025146484,55743,4652.77191162109,-1.8639,-21.471875,0,RAMPE,3,10.9235861176025
59.0849999999983,55751.125,4651.67425537109,55748,4652.09661865234,-1.8639,-21.453125,0,RAMPE,4,10.9235861176025
59.1099999999983,55756.1484375,4650.99652099609,55758,4650.74652099609,-1.2753,-21.492578125,0,RAMPE,5,0
59.1349999999983,55760.88671875,4650.35638427734,55756,4651.01605224609,-1.2753,-21.44921875,0,RAMPE,1,12.1123081812305
59.1599999999983,55766.4375,4649.60736083984,55771,4648.99163818359,-1.2753,-21.5234375,0,RAMPE,2,0.501497970722656
59.1849999999983,55771.61328125,4648.90863037109,55776,4648.31683349609,-1.2753,-21.591796875,0,RAMPE,3,10.9235861176025
59.2099999999983,55776.95703125,4648.18695068359,55776,4648.31683349609,-1.8639,-21.597265625,0,RAMPE,4,10.9235861176025
59.2349999999983,55782.421875,4647.44915771484,55779,4647.91156005859,-1.8639,-21.579296875,0,RAMPE,5,0
59.2599999999983,55787.4375,4646.77288818359,55789,4646.56146240234,-0.5886,-21.61953125,0,RAMPE,1,12.1091653923926
59.2849999999982,55792.86328125,4646.03997802734,55799,4645.21185302734,-1.2753,-21.7140625,0,RAMPE,2,0.498830428325195
59.3099999999982,55798.171875,4645.32366943359,55799,4645.21185302734,-1.2753,-21.74296875,0,RAMPE,3,10.9235861176025
59.3349999999982,55803.65625,4644.58343505859,55807,4644.13275146484,-1.8639,-21.8046875,0,RAMPE,4,10.9235861176025
59.3599999999982,55809.02734375,4643.85931396484,55807,4644.13275146484,-1.8639,-21.803125,0,RAMPE,5,0
59.3849999999982,55814.20703125,4643.16009521484,55817,4642.78363037109,-1.2753,-21.858203125,0,RAMPE,1,12.1123081812305
59.4099999999982,55819.078125,4642.50335693359,55812,4643.45843505859,-0.5886,-21.794921875,0,RAMPE,2,0.493495343530273
59.4349999999982,55823.7734375,4641.86956787109,55817,4642.78363037109,0,-21.73515625,0,RAMPE,3,10.9235861176025
59.4599999999982,55828.9921875,4641.16595458984,55825,4641.70404052734,0.5886,-21.714453125,0,RAMPE,4,10.9235861176025
59.4849999999982,55833.78515625,4640.51995849609,55840,4639.68157958984,-0.5886,-21.80859375,0,RAMPE,5,0
59.5099999999982,55838.26953125,4639.91448974609,55840,4639.68157958984,-0.5886,-21.837890625,0,RAMPE,1,12.1154509700684
59.5349999999982,55842.7734375,4639.30706787109,55850,4638.33294677734,-2.4525,-21.921875,0,RAMPE,2,0.496162885927734
59.5599999999982,55847.75390625,4638.63568115234,55838,4639.95111083984,-1.2753,-21.803515625,0,RAMPE,3,10.9235861176025
59.5849999999982,55852.52734375,4637.99163818359,55848,4638.60247802734,-2.4525,-21.7515625,0,RAMPE,4,10.9235861176025
59.6099999999982,55856.734375,4637.42523193359,55862,4636.71478271484,-1.2753,-21.80546875,0,RAMPE,5,0
59.6349999999982,55861.28515625,4636.81097412109,55857,4637.38909912109,-5.4936,-21.741015625,0,RAMPE,1,12.1028798147168
59.6599999999982,55866.16015625,4636.15423583984,55875,4634.96234130859,-1.8639,-21.82890625,0,RAMPE,2,0.501497970722656
59.6849999999982,55870.49609375,4635.56927490234,55870,4635.63616943359,-3.7278,-21.7953125,0,RAMPE,3,10.9235861176025
59.7099999999982,55874.55859375,4635.02142333984,55863,4636.58001708984,-3.7278,-21.627734375,0,RAMPE,4,10.9235861176025
59.7349999999982,55878.203125,4634.53070068359,55868,4635.90570068359,-4.3164,-21.47265625,0,RAMPE,5,0
59.7599999999982,55881.6796875,4634.06195068359,55858,4637.25384521484,-3.0411,-21.158203125,0,RAMPE,1,12.1154509700684
59.7849999999982,55885.50390625,4633.54681396484,55881,4634.15374755859,-2.4525,-21.073046875,0,RAMPE,2,0.493495343530273
59.8099999999982,55889.03515625,4633.07025146484,55874,4635.09710693359,-1.8639,-20.858984375,0,RAMPE,3,10.9235861176025
59.8349999999982,55892.4921875,4632.60491943359,55879,4634.42327880859,-0.5886,-20.66171875,0,RAMPE,4,10.9235861176025
59.8599999999982,55896.5703125,4632.05560302734,55889,4633.07513427734,-1.2753,-20.537890625,0,RAMPE,5,0
59.8849999999982,55899.6953125,4631.63421630859,55877,4634.69281005859,-0.5886,-20.231640625,0,RAMPE,1,12.1028798147168
59.9099999999982,55903.328125,4631.14495849609,55895,4632.26702880859,-0.5886,-20.098828125,0,RAMPE,2,0.498830428325195
59.9349999999982,55906.203125,4630.75775146484,55895,4632.26702880859,-1.2753,-19.921484375,0,RAMPE,3,10.9235861176025
59.9599999999982,55909.99609375,4630.24652099609,55898,4631.86273193359,-1.8639,-19.737890625,0,RAMPE,4,10.9235861176025
59.9849999999982,55913.7421875,4629.74212646484,55908,4630.51507568359,-1.2753,-19.627734375,0,RAMPE,5,0
60.0099999999982,55918.1953125,4629.14202880859,55923,4628.49505615234,-1.8639,-19.642578125,0,RAMPE,1,12.1028798147168
60.0349999999982,55922.6875,4628.53656005859,55923,4628.49505615234,-1.8639,-19.602734375,0,RAMPE,2,0.498830428325195
60.0599999999982,55927.31640625,4627.91351318359,55943,4625.80120849609,-2.4525,-19.739453125,0,RAMPE,3,10.9235861176025
60.0849999999982,55932.62890625,4627.19769287109,55936,4626.74359130859,-1.8639,-19.7328125,0,RAMPE,4,10.9235861176025
60.1099999999982,55937.33984375,4626.56341552734,55945,4625.53216552734,-1.8639,-19.77421875,0,RAMPE,5,0
60.1349999999982,55942.33203125,4625.89154052734,55945,4625.53216552734,-2.4525,-19.76015625,0,RAMPE,1,12.1091653923926
60.1599999999982,55947.27734375,4625.22552490234,55945,4625.53216552734,-3.7278,-19.691796875,0,RAMPE,2,0.501497970722656
60.1849999999982,55952.5234375,4624.51898193359,55963,4623.10784912109,-3.0411,-19.780859375,0,RAMPE,3,10.9235861176025
60.2099999999982,55958.71484375,4623.68548583984,55983,4620.41644287109,-4.3164,-20.0359375,0,RAMPE,4,10.9235861176025
60.2349999999982,55964.7734375,4622.87005615234,55978,4621.08929443359,-1.8639,-20.160546875,0,RAMPE,5,0
60.2599999999982,55971.046875,4622.02532958984,55988,4619.74359130859,-1.8639,-20.33515625,0,RAMPE,1,12.1091653923926
60.2849999999982,55976.76171875,4621.25628662109,55981,4620.68548583984,-3.0411,-20.362109375,0,RAMPE,2,0.501497970722656
60.3099999999982,55982.6171875,4620.46771240234,55996,4618.66693115234,-2.4525,-20.502734375,0,RAMPE,3,10.9235861176025
60.3349999999982,55988.19921875,4619.71673583984,56001,4617.99456787109,-3.0411,-20.634765625,0,RAMPE,4,10.9235861176025
60.3599999999982,55993.89453125,4618.95013427734,56004,4617.59075927734,-1.8639,-20.733984375,0,RAMPE,5,0
60.3849999999982,55999.75,4618.16204833984,56016,4615.97650146484,-1.8639,-20.908203125,0,RAMPE,1,12.1028798147168
60.4099999999982,56005.41015625,4617.40081787109,56014,4616.24554443359,-1.8639,-20.991015625,0,RAMPE,2,0.496162885927734
60.4349999999982,56011.40625,4616.59417724609,56019,4615.57269287109,-1.2753,-21.06796875,0,RAMPE,3,10.9235861176025
60.4599999999982,56016.83203125,4615.86419677734,56027,4614.49652099609,-0.5886,-21.174609375,0,RAMPE,4,10.9235861176025
60.4849999999982,56022.05078125,4615.16253662109,56014,4616.24554443359,-1.2753,-21.069140625,0,RAMPE,5,0
60.5099999999982,56027.04296875,4614.49066162109,56022,4615.16888427734,-1.2753,-21.006640625,0,RAMPE,1,12.1123081812305
60.5349999999982,56032.34375,4613.77825927734,56039,4612.88323974609,-2.4525,-21.08671875,0,RAMPE,2,0.493495343530273
60.5599999999982,56037.0234375,4613.14886474609,56039,4612.88323974609,-2.4525,-21.104296875,0,RAMPE,3,10.9235861176025
60.5849999999982,56041.85546875,4612.49945068359,56032,4613.82464599609,-2.4525,-20.98515625,0,RAMPE,4,10.9235861176025
60.6099999999982,56046.48828125,4611.87640380859,56047,4611.80755615234,-1.8639,-20.990234375,0,RAMPE,5,0
60.6349999999982,56051.0703125,4611.26019287109,56047,4611.80755615234,-0.5886,-20.939453125,0,RAMPE,1,12.1123081812305
60.6599999999982,56055.05078125,4610.72503662109,56052,4611.13519287109,-1.2753,-20.89375,0,RAMPE,2,0.498830428325195
60.6849999999982,56059.86328125,4610.07806396484,56057,4610.46282958984,-0.5886,-20.851953125,0,RAMPE,3,10.9235861176025
60.7099999999982,56064.53125,4609.45013427734,56060,4610.05902099609,-1.8639,-20.792578125,0,RAMPE,4,10.9235861176025
60.7349999999982,56069.33984375,4608.80413818359,56065,4609.38763427734,-1.8639,-20.7390625,0,RAMPE,5,0
60.7599999999982,56074.15625,4608.15618896484,56070,4608.71575927734,-1.8639,-20.69140625,0,RAMPE,1,12.096594237041
60.7849999999982,56078.421875,4607.58343505859,56069,4608.84954833984,-1.8639,-20.580859375,0,RAMPE,2,0.501497970722656
60.8099999999982,56082.828125,4606.99163818359,56074,4608.17767333984,-0.5886,-20.480859375,0,RAMPE,3,10.9235861176025
60.8349999999982,56087.3671875,4606.38128662109,56089,4606.16204833984,-0.5886,-20.503515625,0,RAMPE,4,10.9235861176025
60.8599999999982,56092.2265625,4605.72796630859,56089,4606.16204833984,-0.5886,-20.46953125,0,RAMPE,5,0
60.8849999999982,56097.015625,4605.08441162109,56104,4604.14642333984,-2.4525,-20.553125,0,RAMPE,1,12.1060226035547
60.9099999999982,56102.21875,4604.38568115234,56104,4604.14642333984,-1.8639,-20.57578125,0,RAMPE,2,0.504165513120117
60.9349999999982,56107.03515625,4603.73822021484,56099,4604.81829833984,-3.0411,-20.484375,0,RAMPE,3,10.9235861176025
60.9599999999982,56112.140625,4603.05267333984,56117,4602.39984130859,-1.8639,-20.55078125,0,RAMPE,4,10.9235861176025
60.9849999999982,56116.6015625,4602.45355224609,56117,4602.39984130859,-1.8639,-20.556640625,0,RAMPE,5,0
61.0099999999982,56121.1328125,4601.84515380859,56122,4601.72894287109,-1.8639,-20.5640625,0,RAMPE,1,12.1028798147168
61.0349999999981,56126.0625,4601.18304443359,56135,4599.98284912109,-1.2753,-20.6625,0,RAMPE,2,0.490827801132812
61.0599999999981,56130.8828125,4600.53607177734,56125,4601.32562255859,-0.5886,-20.5859375,0,RAMPE,3,10.9235861176025
61.0849999999981,56135.6875,4599.89007568359,56145,4598.63958740234,0,-20.687109375,0,RAMPE,4,10.9235861176025
61.1099999999981,56140.97265625,4599.18060302734,56155,4597.29681396484,-1.2753,-20.837890625,0,RAMPE,5,0
61.1349999999981,56146.1171875,4598.48968505859,56155,4597.29681396484,-0.5886,-20.923828125,0,RAMPE,1,12.1060226035547
61.1599999999981,56150.98046875,4597.83685302734,56150,4597.96820068359,-1.2753,-20.889453125,0,RAMPE,2,0.501497970722656
61.1849999999981,56156.74609375,4597.06292724609,56160,4596.62640380859,-0.5886,-20.91640625,0,RAMPE,3,10.9235861176025
61.2099999999981,56161.7109375,4596.39642333984,56160,4596.62640380859,-1.2753,-20.886328125,0,RAMPE,4,10.9235861176025
61.2349999999981,56166.3828125,4595.76947021484,56160,4596.62640380859,-1.2753,-20.801953125,0,RAMPE,5,0
61.2599999999981,56171.328125,4595.10589599609,56185,4593.27093505859,-1.2753,-20.953125,0,RAMPE,1,12.096594237041
61.2849999999981,56176.45703125,4594.41741943359,56188,4592.86810302734,-1.2753,-21.07109375,0,RAMPE,2,0.493495343530273
61.3099999999981,56181.84765625,4593.69378662109,56188,4592.86810302734,0,-21.123828125,0,RAMPE,3,10.9235861176025
61.3349999999981,56187.71875,4592.90618896484,56193,4592.19720458984,-0.5886,-21.174609375,0,RAMPE,4,10.9235861176025
61.3599999999981,56193.45703125,4592.13616943359,56203,4590.85589599609,-1.2753,-21.278125,0,RAMPE,5,0
61.3849999999981,56198.875,4591.40960693359,56198,4591.52679443359,-2.4525,-21.261328125,0,RAMPE,1,12.1060226035547
61.4099999999981,56204.53125,4590.65032958984,56218,4588.84368896484,-2.4525,-21.41640625,0,RAMPE,2,0.501497970722656
61.4349999999981,56210.16015625,4589.89544677734,56213,4589.51458740234,-2.4525,-21.447265625,0,RAMPE,3,10.9235861176025
61.4599999999981,56216.015625,4589.11029052734,56223,4588.17327880859,-2.4525,-21.532421875,0,RAMPE,4,10.9235861176025
61.4849999999981,56221.16796875,4588.41839599609,56233,4586.83197021484,-1.8639,-21.668359375,0,RAMPE,5,0
