ts,height,velocity,acceleration
3.72,188.325439453125,66.09745788574219,-10.603644371032715
3.73,188.88670349121094,65.94365692138672,-10.603644371032715
3.74,189.4388427734375,65.7862319946289,-10.603644371032715
3.75,189.98733520507812,65.62783813476562,-10.603644371032715
3.76,190.53225708007812,65.46852111816406,-10.603644371032715
3.77,191.08734130859375,65.31488037109375,-10.603644371032715
3.78,191.64566040039062,65.1635513305664,-10.603644371032715
3.79,192.20176696777344,65.01171875,-10.622767448425293
3.8,192.75701904296875,64.8601303100586,-10.632328033447266
3.81,193.31288146972656,64.7095718383789,-10.632328033447266
3.82,193.85830688476562,64.55474853515625,-10.632328033447266
3.83,194.40162658691406,64.39966583251953,-10.632328033447266
3.84,194.94015502929688,64.24304962158203,-10.632328033447266
3.85,195.47804260253906,64.08689880371094,-10.632328033447266
3.86,196.0084228515625,63.92790985107422,-10.632328033447266
3.87,196.57020568847656,63.784725189208984,-10.632328033447266
3.88,197.1256561279297,63.63920211791992,-10.632328033447266
3.89,197.67068481445312,63.4893913269043,-10.632328033447266
3.9,198.21372985839844,63.33945846557617,-10.622767448425293
3.91,198.7520294189453,63.18797302246094,-10.622767448425293
3.92,199.2996368408203,63.04167175292969,-10.622767448425293
3.93,199.84664916992188,62.895790100097656,-10.622767448425293
3.94,200.4015350341797,62.75437545776367,-10.622767448425293
3.95,200.9473876953125,62.609310150146484,-10.622767448425293
3.96,201.50958251953125,62.472755432128906,-10.622767448425293
3.97,202.06690979003906,62.33452606201172,-10.622767448425293
3.98,202.615234375,62.19264602661133,-10.622767448425293
3.99,203.1616668701172,62.050533294677734,-10.622767448425293
4,203.70899963378906,61.90953063964844,-10.622767448425293
4.01,204.2460174560547,61.764259338378906,-10.622767448425293
4.02,204.77706909179688,61.616912841796875,-10.613205909729004
4.03,205.31483459472656,61.47347640991211,-10.613205909729004
4.04,205.8437957763672,61.326507568359375,-10.613205909729004
4.05,206.36825561523438,61.17806625366211,-10.613205909729004
4.06,206.9137420654297,61.040409088134766,-10.613205909729004
