# Time (s), X (m), Y (m), Z (m), e0, e1, e2, e3, ω1 (rad/s), ω2 (rad/s), ω3 (rad/s), Latitude (°), Longitude (°), Altitude AGL (m), Wind Velocity X (East) (m/s), Wind Velocity Y (North) (m/s), Speed - Velocity Magnitude (m/s), acceleration Magnitude (m/s²), Reynolds Number, Aerodynamic Lift Force (N), Aerodynamic Drag Force (N), Aerodynamic Bending Moment (Nm), Aerodynamic Spin Moment (Nm), Thrust Power (W), Drag Power (W), Stability Margin (c)
13.040331,109.805341,-406.208372,3184.437338,0.349695,0.005132,0.083285,-0.933140,-0.003239,0.002568,-0.000000,39.228816,-8.170835,2993.437338,-0.889520,0.498354,250.340936,18.439892,1697720.911913,0.048362,145.748029,0.086660,0.000000,0.000000,-36486.698092,6.992757
13.077336,110.223104,-407.663019,3193.564218,0.349692,0.005155,0.083357,-0.933135,-0.003252,0.002526,-0.000000,39.228803,-8.170830,3002.564218,-0.883220,0.491088,249.662067,18.383373,1691732.902147,0.191454,144.820589,0.117819,0.000000,0.000000,-36156.207726,6.989763
13.114342,110.640283,-409.115761,3202.666002,0.349688,0.005176,0.083433,-0.933129,-0.003662,0.002516,-0.000000,39.228790,-8.170825,3011.666002,-0.876937,0.483841,248.985295,18.327389,1685770.004699,0.365767,143.899586,0.272429,0.000000,0.000000,-35828.880870,6.986789
13.151348,111.056874,-410.566600,3211.742768,0.349685,0.005194,0.083518,-0.933123,-0.004344,0.002540,-0.000000,39.228777,-8.170820,3020.742768,-0.870671,0.476614,248.310568,18.272118,1679831.794045,0.468197,142.984918,0.351293,0.000000,0.000000,-35504.666217,6.983835
13.188354,111.472875,-412.015536,3220.794592,0.349681,0.005208,0.083615,-0.933115,-0.005115,0.002591,-0.000000,39.228764,-8.170815,3029.794592,-0.864423,0.469407,247.637868,18.217641,1673918.082334,0.479902,142.076527,0.341451,0.000000,-0.000000,-35183.528135,6.980902
13.225360,111.888290,-413.462578,3229.821547,0.349678,0.005218,0.083726,-0.933107,-0.005789,0.002656,-0.000000,39.228751,-8.170810,3038.821547,-0.858191,0.462220,246.967184,18.163938,1668028.739357,0.407090,141.174363,0.253313,0.000000,-0.000000,-34865.434985,6.977988
13.262366,112.303125,-414.907739,3238.823706,0.349674,0.005226,0.083847,-0.933097,-0.006219,0.002720,-0.000000,39.228738,-8.170806,3047.823706,-0.851977,0.455053,246.298507,18.110896,1662163.629243,0.277275,140.278378,0.115643,0.000000,0.000000,-34550.355091,6.975094
13.299372,112.717388,-416.351035,3247.801140,0.349670,0.005232,0.083973,-0.933087,-0.006328,0.002771,-0.000000,39.228725,-8.170801,3056.801140,-0.845780,0.447905,245.631823,18.058344,1656322.602794,0.137427,139.388520,0.043478,0.000000,-0.000000,-34238.256290,6.972219
13.336377,113.131091,-417.792484,3256.753920,0.349667,0.005240,0.084099,-0.933077,-0.006124,0.002802,-0.000000,39.228712,-8.170796,3065.753920,-0.839600,0.440777,244.967121,18.006094,1650505.504074,0.093357,138.504736,0.167223,0.000000,0.000000,-33929.106368,6.969363
13.373383,113.544243,-419.232104,3265.682116,0.349663,0.005250,0.084219,-0.933068,-0.005686,0.002811,-0.000000,39.228699,-8.170791,3074.682116,-0.833436,0.433668,244.304386,17.953985,1644712.175957,0.152382,137.626974,0.243078,0.000000,-0.000000,-33622.873399,6.966527
13.410389,113.956850,-420.669910,3274.585798,0.349659,0.005263,0.084331,-0.933059,-0.005140,0.002801,-0.000000,39.228686,-8.170786,3083.585798,-0.827290,0.426579,243.643607,17.901923,1638942.462400,0.173146,136.755182,0.254602,0.000000,0.000000,-33319.525880,6.963709
13.447395,114.368918,-422.105914,3283.465040,0.349655,0.005280,0.084434,-0.933051,-0.004628,0.002779,-0.000000,39.228673,-8.170782,3092.465040,-0.821161,0.419510,242.984923,17.842332,1633197.238615,0.135431,135.762573,0.204689,0.000000,-0.000000,-32988.258340,6.960911
13.484401,114.780448,-423.540126,3292.319922,0.349651,0.005299,0.084529,-0.933044,-0.004268,0.002754,-0.000000,39.228660,-8.170777,3101.319922,-0.815048,0.412460,242.328539,17.776940,1627477.804462,0.067007,134.676995,0.110304,0.000000,0.000000,-32636.079458,6.958133
13.521407,115.191440,-424.972552,3301.150524,0.349647,0.005319,0.084620,-0.933037,-0.004137,0.002735,-0.000000,39.228647,-8.170772,3110.150524,-0.808952,0.405429,241.674278,17.725324,1621782.896146,0.106308,133.824513,0.009369,0.000000,-0.000000,-32341.942550,6.955374
13.563271,115.655737,-426.590887,3311.111294,0.349643,0.005342,0.084721,-0.933029,-0.004290,0.002728,-0.000000,39.228633,-8.170767,3120.111294,-0.802076,0.397498,240.936509,17.667452,1615368.651581,0.225284,132.868660,0.121705,0.000000,0.000000,-32012.911134,6.952276
13.605135,116.119339,-428.206945,3321.041193,0.349639,0.005362,0.084828,-0.933021,-0.004704,0.002739,-0.000000,39.228618,-8.170761,3130.041193,-0.795222,0.389592,240.201171,17.610203,1608983.702113,0.312681,131.920107,0.195437,0.000000,0.000000,-31687.364181,6.949200
13.646999,116.582243,-429.820730,3330.940324,0.349634,0.005380,0.084945,-0.933012,-0.005234,0.002767,-0.000000,39.228604,-8.170756,3139.940324,-0.788388,0.381711,239.468192,17.553688,1602627.468037,0.338559,130.978723,0.206549,0.000000,0.000000,-31365.238034,6.946147
13.688864,117.044453,-431.432252,3340.808781,0.349630,0.005394,0.085072,-0.933002,-0.005719,0.002805,-0.000000,39.228589,-8.170751,3149.808781,-0.781576,0.373854,238.737555,17.497916,1596299.750953,0.301191,130.044443,0.157888,0.000000,0.000000,-31046.492282,6.943116
13.730728,117.505974,-433.041525,3350.646661,0.349626,0.005406,0.085208,-0.932991,-0.006027,0.002847,-0.000000,39.228575,-8.170745,3159.646661,-0.774785,0.366021,238.009263,17.442796,1590000.491929,0.221106,129.117223,0.071280,0.000000,0.000000,-30731.095069,6.940107
13.791548,118.175269,-435.375517,3364.884904,0.349619,0.005423,0.085412,-0.932975,-0.006054,0.002898,-0.000000,39.228554,-8.170738,3173.884904,-0.764956,0.354685,236.955354,17.363597,1580899.265843,0.099865,127.782610,0.068517,0.000000,-0.000000,-30278.773593,6.935775
13.839299,118.699748,-437.204675,3376.018440,0.349614,0.005438,0.085569,-0.932962,-0.005765,0.002917,-0.000000,39.228538,-8.170731,3185.018440,-0.757270,0.345820,236.131363,17.301855,1573795.432129,0.078894,126.745043,0.132869,0.000000,-0.000000,-29928.479812,6.932406
13.887049,119.223376,-439.030997,3387.112638,0.349609,0.005456,0.085718,-0.932950,-0.005363,0.002919,-0.000000,39.228521,-8.170725,3196.112638,-0.749612,0.336987,235.310359,17.240341,1566727.771316,0.079410,125.716370,0.137016,0.000000,-0.000000,-29582.364222,6.929065
13.934799,119.746161,-440.854503,3398.167636,0.349603,0.005478,0.085858,-0.932939,-0.005026,0.002914,-0.000000,39.228505,-8.170719,3207.167636,-0.741981,0.328185,234.492313,17.179050,1559695.960092,0.068939,124.696492,0.087018,0.000000,0.000000,-29240.368806,6.925751
13.982549,120.268104,-442.675209,3409.183574,0.349598,0.005502,0.085992,-0.932929,-0.004883,0.002911,-0.000000,39.228488,-8.170713,3218.183574,-0.734376,0.319415,233.677200,17.118094,1552699.699583,0.112169,123.685313,0.008851,0.000000,0.000000,-28902.437664,6.922465
14.030299,120.789204,-444.493125,3420.160591,0.349593,0.005526,0.086125,-0.932918,-0.004974,0.002913,-0.000000,39.228472,-8.170707,3229.160591,-0.726799,0.310675,232.864995,17.057634,1545738.704799,0.185278,122.682743,0.067581,0.000000,0.000000,-28568.516360,6.919205
14.078049,121.309460,-446.308258,3431.098823,0.349587,0.005548,0.086263,-0.932908,-0.005250,0.002923,-0.000000,39.228456,-8.170701,3240.098823,-0.719248,0.301966,232.055676,16.997817,1538812.693167,0.238385,121.688690,0.113347,0.000000,0.000000,-28238.551247,6.915972
14.125800,121.828873,-448.120622,3441.998406,0.349582,0.005568,0.086408,-0.932896,-0.005602,0.002940,-0.000000,39.228439,-8.170695,3250.998406,-0.711724,0.293288,231.249218,16.938719,1531921.381739,0.251361,120.703064,0.117252,0.000000,0.000000,-27912.489314,6.912764
14.173550,122.347448,-449.930232,3452.859476,0.349577,0.005586,0.086561,-0.932884,-0.005909,0.002963,-0.000000,39.228423,-8.170689,3261.859476,-0.704226,0.284641,230.445597,16.880332,1525064.489251,0.225126,119.725778,0.083604,0.000000,0.000000,-27590.278308,6.909583
14.231027,122.970558,-452.104836,3465.882061,0.349570,0.005605,0.086752,-0.932868,-0.006105,0.002997,-0.000000,39.228404,-8.170682,3274.882061,-0.695237,0.274272,229.482174,16.804830,1516857.209338,0.165384,118.458876,0.019298,0.000000,0.000000,-27184.200385,6.905789
14.288504,123.592485,-454.275520,3478.849284,0.349564,0.005625,0.086947,-0.932852,-0.006067,0.003031,-0.000000,39.228384,-8.170675,3287.849284,-0.686285,0.263948,228.523282,16.723776,1508702.186589,0.112791,117.098618,0.046797,0.000000,0.000000,-26759.760448,6.902033
14.345981,124.213247,-456.442327,3491.761396,0.349557,0.005646,0.087138,-0.932837,-0.005861,0.003063,-0.000000,39.228365,-8.170668,3300.761396,-0.677372,0.253667,227.568747,16.655827,1500598.052276,0.090945,115.960698,0.074430,0.000000,0.000000,-26389.030660,6.898314
14.403458,124.832858,-458.605294,3504.618630,0.349550,0.005671,0.087323,-0.932822,-0.005621,0.003089,-0.000000,39.228345,-8.170660,3313.618630,-0.668497,0.243431,226.618257,16.588342,1492542.531437,0.091690,114.834335,0.060310,0.000000,0.000000,-26023.556880,6.894631
14.460935,125.451329,-460.764452,3517.421211,0.349544,0.005698,0.087503,-0.932808,-0.005482,0.003107,-0.000000,39.228326,-8.170653,3326.421211,-0.659659,0.233237,225.671631,16.521346,1484534.224137,0.117813,113.719242,0.015469,0.000000,-0.000000,-25663.206832,6.890983
14.528121,126.172841,-463.283574,3532.317639,0.349535,0.005731,0.087711,-0.932791,-0.005537,0.003115,-0.000000,39.228303,-8.170645,3341.317639,-0.649376,0.221377,224.569923,16.443791,1475232.210023,0.172722,112.429860,0.045547,0.000000,0.000000,-25248.364932,6.886762
14.595308,126.892803,-465.797557,3547.140031,0.349527,0.005763,0.087924,-0.932774,-0.005803,0.003118,-0.000000,39.228281,-8.170636,3356.140031,-0.639144,0.209576,223.473422,16.367251,1465993.646819,0.212038,111.155507,0.079557,0.000000,-0.000000,-24840.301440,6.882588
14.662495,127.611221,-468.306434,3561.888730,0.349519,0.005791,0.088147,-0.932755,-0.006133,0.003129,-0.000000,39.228258,-8.170628,3370.888730,-0.628963,0.197833,222.382100,16.291847,1456818.036058,0.208489,109.895997,0.067946,0.000000,0.000000,-24438.902629,6.878459
14.729682,128.328110,-470.810249,3576.564075,0.349511,0.005816,0.088380,-0.932736,-0.006354,0.003159,-0.000000,39.228236,-8.170620,3385.564075,-0.618832,0.186149,221.295895,16.217537,1447704.673098,0.168971,108.651117,0.022250,0.000000,0.000000,-24044.046247,6.874376
14.796869,129.043491,-473.309053,3591.166400,0.349503,0.005841,0.088617,-0.932717,-0.006366,0.003203,-0.000000,39.228213,-8.170612,3400.166400,-0.608752,0.174523,220.214738,16.144151,1438652.798827,0.125268,107.420646,0.032052,0.000000,0.000000,-23655.609515,6.870336
14.867903,129.798221,-475.945550,3606.525817,0.349494,0.005869,0.088867,-0.932696,-0.006191,0.003251,-0.000000,39.228189,-8.170603,3415.525817,-0.598149,0.162294,219.077094,16.067352,1429148.692606,0.103399,106.135155,0.055773,0.000000,0.000000,-23251.781336,6.866113
14.938938,130.551315,-478.576564,3621.804363,0.349485,0.005902,0.089109,-0.932676,-0.005971,0.003285,-0.000000,39.228166,-8.170594,3430.804363,-0.587602,0.150129,217.944955,15.991223,1419711.741599,0.112078,104.865298,0.032869,0.000000,0.000000,-22854.862662,6.861938
15.009972,131.302790,-481.202146,3637.002419,0.349476,0.005938,0.089346,-0.932657,-0.005900,0.003297,-0.000000,39.228142,-8.170585,3446.002419,-0.577111,0.138029,216.818261,15.915800,1410341.188591,0.155494,103.610843,0.022439,0.000000,0.000000,-22464.722847,6.857810
15.081006,132.052649,-483.822336,3652.120362,0.349467,0.005973,0.089583,-0.932637,-0.006078,0.003296,-0.000000,39.228119,-8.170577,3461.120362,-0.566675,0.125992,215.696947,15.841267,1401036.280373,0.208015,102.371564,0.073069,0.000000,-0.000000,-22081.233777,6.853728
15.152040,132.800897,-486.437170,3667.158567,0.349457,0.006006,0.089829,-0.932617,-0.006440,0.003303,-0.000000,39.228095,-8.170568,3476.158567,-0.556294,0.114019,214.580950,15.767839,1391796.266793,0.226825,101.147235,0.083299,0.000000,0.000000,-21704.269754,6.849692
15.165490,132.942400,-486.931697,3669.997156,0.349456,0.006012,0.089878,-0.932613,-0.006508,0.003309,-0.000000,39.228091,-8.170566,3478.997156,-0.554335,0.111759,214.370225,15.754076,1390053.884154,0.223417,100.917069,0.078255,0.000000,-0.000000,-21633.614885,6.848933
15.178941,133.083844,-487.426035,3672.832901,0.349454,0.006017,0.089926,-0.932609,-0.006571,0.003317,-0.000000,39.228086,-8.170565,3481.832901,-0.552377,0.109501,214.159689,15.740357,1388313.796844,0.218199,100.687430,0.071552,0.000000,-0.000000,-21563.188732,6.848175
15.192392,133.225232,-487.920182,3675.665806,0.349452,0.006022,0.089976,-0.932605,-0.006626,0.003325,-0.000000,39.228082,-8.170563,3484.665806,-0.550421,0.107245,213.949340,15.726678,1386575.999897,0.211657,100.458316,0.063682,0.000000,-0.000000,-21492.990475,6.847419
15.205842,133.366563,-488.414139,3678.495872,0.349450,0.006028,0.090025,-0.932600,-0.006675,0.003334,-0.000000,39.228077,-8.170561,3487.495872,-0.548468,0.104992,213.739178,15.713037,1384840.488371,0.204129,100.229726,0.054989,0.000000,0.000000,-21423.019297,6.846665
15.232743,133.649054,-489.401488,3684.147500,0.349447,0.006038,0.090125,-0.932592,-0.006750,0.003354,-0.000000,39.228069,-8.170558,3493.147500,-0.544566,0.100492,213.319413,15.685863,1381376.301959,0.187085,99.774111,0.036235,0.000000,0.000000,-21283.754934,6.845161
15.259644,133.931320,-490.388083,3689.787803,0.349443,0.006048,0.090226,-0.932584,-0.006794,0.003375,-0.000000,39.228060,-8.170555,3498.787803,-0.540673,0.096002,212.900393,15.658825,1377921.198466,0.169114,99.320574,0.018439,0.000000,0.000000,-21145.389186,6.843664
15.286545,134.213362,-491.373928,3695.416801,0.349440,0.006059,0.090327,-0.932575,-0.006806,0.003396,-0.000000,39.228051,-8.170552,3504.416801,-0.536787,0.091520,212.482112,15.631909,1374475.138989,0.152035,98.869102,0.012524,0.000000,0.000000,-21007.915652,6.842172
15.313447,134.495180,-492.359026,3701.034514,0.349436,0.006070,0.090428,-0.932566,-0.006789,0.003417,-0.000000,39.228042,-8.170548,3510.034514,-0.532909,0.087047,212.064568,15.605105,1371038.084847,0.137300,98.419685,0.023692,0.000000,-0.000000,-20871.327985,6.840687
15.398196,135.381575,-495.457619,3718.658938,0.349425,0.006106,0.090746,-0.932540,-0.006626,0.003470,-0.000000,39.228014,-8.170538,3527.658938,-0.520743,0.073015,210.753923,15.521325,1360268.466902,0.111140,97.017149,0.047360,0.000000,0.000000,-20446.744742,6.836050
15.450682,135.929448,-497.372939,3729.518109,0.349417,0.006134,0.090939,-0.932523,-0.006497,0.003726,-0.000000,39.227997,-8.170532,3538.518109,-0.493990,0.080899,209.945817,15.469924,1353828.019874,0.307793,96.168987,0.145545,0.000000,0.000000,-20190.276595,6.833232
15.491470,136.354668,-498.859476,3737.927840,0.349411,0.006164,0.091091,-0.932511,-0.006422,0.004280,-0.000000,39.227984,-8.170527,3546.927840,-0.468898,0.090759,209.319667,15.430253,1348886.395149,0.510317,95.517287,0.319254,0.000000,-0.000000,-19993.646766,6.831064
15.532259,136.779419,-500.344319,3746.311958,0.349403,0.006208,0.091246,-0.932498,-0.006391,0.005158,-0.000000,39.227970,-8.170522,3555.311958,-0.443881,0.100590,208.695131,15.390976,1343963.079189,0.648334,94.869954,0.427317,0.000000,0.000000,-19798.897382,6.828909
15.573048,137.203714,-501.827465,3754.670531,0.349393,0.006269,0.091408,-0.932486,-0.006413,0.006219,-0.000000,39.227957,-8.170517,3563.670531,-0.418941,0.110391,208.072196,15.352164,1339057.951006,0.700998,94.226951,0.452233,0.000000,-0.000000,-19606.008529,6.826767
15.613837,137.627560,-503.308916,3763.003622,0.349381,0.006350,0.091578,-0.932473,-0.006488,0.007262,-0.000000,39.227944,-8.170512,3572.003622,-0.394077,0.120162,207.450853,15.313857,1334170.897779,0.663719,93.588243,0.393412,0.000000,0.000000,-19414.960849,6.824639
15.654626,138.050957,-504.788680,3771.311295,0.349368,0.006449,0.091757,-0.932460,-0.006604,0.008095,0.000000,39.227930,-8.170507,3580.311295,-0.369289,0.129903,206.831093,15.276046,1329301.808849,0.551487,92.953796,0.268110,-0.000000,0.000000,-19225.735261,6.822523
15.695415,138.473900,-506.266768,3779.593611,0.349353,0.006560,0.091943,-0.932446,-0.006742,0.008575,0.000000,39.227917,-8.170502,3588.593611,-0.344577,0.139614,206.212904,15.238680,1324450.573946,0.396280,92.323577,0.111034,-0.000000,0.000000,-19038.312879,6.820421
15.736204,138.896380,-507.743199,3787.850633,0.349338,0.006676,0.092134,-0.932432,-0.006881,0.008641,0.000000,39.227904,-8.170497,3596.850633,-0.319940,0.149296,205.596278,15.201669,1319617.083017,0.245890,91.697550,0.091870,-0.000000,-0.000000,-18852.675003,6.818331
15.776993,139.318389,-509.217990,3796.082421,0.349323,0.006788,0.092327,-0.932418,-0.007003,0.008312,0.000000,39.227891,-8.170492,3605.082421,-0.295378,0.158948,204.981204,15.164909,1314801.226490,0.170832,91.075683,0.222970,-0.000000,0.000000,-18668.803133,6.816254
15.817782,139.739918,-510.691161,3804.289036,0.349309,0.006892,0.092518,-0.932404,-0.007092,0.007686,0.000000,39.227877,-8.170487,3613.289036,-0.270891,0.168571,204.367671,15.128298,1310002.895520,0.189824,90.457942,0.311176,-0.000000,-0.000000,-18486.678984,6.814189
15.858570,140.160964,-512.162726,3812.470537,0.349296,0.006981,0.092706,-0.932389,-0.007142,0.006903,0.000000,39.227864,-8.170483,3621.470537,-0.246479,0.178164,203.755671,15.091758,1305221.982052,0.207293,89.844294,0.336261,-0.000000,0.000000,-18306.284492,6.812137
15.899359,140.581526,-513.632697,3820.626984,0.349284,0.007054,0.092889,-0.932375,-0.007153,0.006123,0.000000,39.227851,-8.170478,3629.626984,-0.222142,0.187727,203.145193,15.055255,1300458.378723,0.178751,89.234707,0.297896,-0.000000,-0.000000,-18127.601814,6.810098
15.940148,141.001610,-515.101083,3828.758439,0.349274,0.007114,0.093066,-0.932360,-0.007133,0.005493,-0.000000,39.227838,-8.170473,3637.758439,-0.197880,0.197262,202.536227,15.018796,1295711.978677,0.120061,88.629148,0.208115,0.000000,0.000000,-17950.613314,6.808070
15.980937,141.421226,-516.567887,3836.864961,0.349265,0.007164,0.093239,-0.932346,-0.007095,0.005119,-0.000000,39.227825,-8.170468,3645.864961,-0.173692,0.206767,201.928764,14.982425,1290982.675463,0.129983,88.027586,0.088027,0.000000,0.000000,-17775.301557,6.806055
16.026551,141.889933,-518.206311,3845.900858,0.349256,0.007215,0.093430,-0.932330,-0.007049,0.005073,-0.000000,39.227810,-8.170463,3654.900858,-0.146731,0.217362,201.251219,14.941938,1285714.113353,0.254395,87.359564,0.060586,0.000000,-0.000000,-17581.218817,6.803816
16.072164,142.358086,-519.842754,3854.905730,0.349246,0.007269,0.093621,-0.932314,-0.007020,0.005412,-0.000000,39.227795,-8.170457,3663.905730,-0.119863,0.227921,200.575297,14.912224,1280465.179056,0.384294,86.872508,0.177500,0.000000,0.000000,-17424.479124,6.801591
16.117777,142.825704,-521.477213,3863.879652,0.349235,0.007334,0.093815,-0.932298,-0.007023,0.006030,-0.000000,39.227780,-8.170452,3672.879652,-0.093086,0.238443,199.900937,14.875435,1275235.425110,0.470020,86.264594,0.244972,0.000000,-0.000000,-17244.373231,6.799380
16.163391,143.292797,-523.109687,3872.822696,0.349222,0.007414,0.094015,-0.932282,-0.007066,0.006754,0.000000,39.227766,-8.170446,3681.822696,-0.066402,0.248929,199.228271,14.835982,1270025.641148,0.493885,85.608911,0.251372,-0.000000,0.000000,-17055.715333,6.797183
16.209004,143.759369,-524.740181,3881.734936,0.349208,0.007508,0.094223,-0.932266,-0.007143,0.007410,0.000000,39.227751,-8.170441,3690.734936,-0.039810,0.259379,198.557419,14.797005,1264836.523356,0.458876,84.958028,0.203208,-0.000000,-0.000000,-16869.046776,6.795001
16.265631,144.337871,-526.761621,3892.756285,0.349189,0.007641,0.094489,-0.932245,-0.007268,0.007943,0.000000,39.227733,-8.170434,3701.756285,-0.006925,0.272302,197.727139,14.749233,1258423.334056,0.360990,84.156646,0.096994,-0.000000,0.000000,-16640.052793,6.792312
16.322257,144.915561,-528.780062,3903.730442,0.349169,0.007782,0.094763,-0.932223,-0.007400,0.008059,-0.000000,39.227715,-8.170427,3712.730442,0.025819,0.285170,196.899649,14.702027,1252041.767231,0.250688,83.362552,0.048155,0.000000,0.000000,-16414.057193,6.789645
16.378884,145.492431,-530.795538,3914.657558,0.349149,0.007919,0.095039,-0.932202,-0.007514,0.007786,-0.000000,39.227697,-8.170421,3723.657558,0.058423,0.297982,196.074896,14.655238,1245691.374986,0.177099,82.575643,0.131128,0.000000,0.000000,-16191.010627,6.787000
16.435511,146.068475,-532.808083,3925.537782,0.349131,0.008044,0.095313,-0.932179,-0.007593,0.007273,-0.000000,39.227679,-8.170414,3734.537782,0.090887,0.310740,195.252846,14.608740,1239371.836008,0.149750,81.795835,0.169212,0.000000,-0.000000,-15970.869475,6.784377
16.492137,146.643693,-534.817722,3936.371259,0.349114,0.008153,0.095583,-0.932157,-0.007634,0.006720,-0.000000,39.227661,-8.170407,3745.371259,0.123212,0.323442,194.433481,14.562463,1233082.924283,0.141285,81.023054,0.148392,0.000000,0.000000,-15753.594429,6.781775
16.548764,147.218096,-536.824475,3947.158137,0.349098,0.008249,0.095849,-0.932135,-0.007647,0.006318,-0.000000,39.227643,-8.170401,3756.158137,0.155397,0.336090,193.616786,14.516413,1226824.422830,0.162381,80.257231,0.081732,0.000000,-0.000000,-15539.147052,6.779194
16.605391,147.791701,-538.828354,3957.898562,0.349083,0.008338,0.096113,-0.932113,-0.007648,0.006187,-0.000000,39.227625,-8.170394,3766.898562,0.187444,0.348684,192.802738,14.470652,1220596.089728,0.227411,79.498293,0.004700,0.000000,0.000000,-15327.488467,6.776634
16.662017,148.364529,-540.829366,3968.592680,0.349067,0.008426,0.096376,-0.932090,-0.007659,0.006347,-0.000000,39.227607,-8.170387,3777.592680,0.219353,0.361223,191.991314,14.425274,1214397.668181,0.304154,78.746165,0.081934,0.000000,-0.000000,-15118.579753,6.774094
16.718644,148.936598,-542.827518,3979.240638,0.349052,0.008522,0.096643,-0.932068,-0.007693,0.006727,-0.000000,39.227589,-8.170381,3788.240638,0.251124,0.373708,191.182491,14.380369,1208228.903275,0.358340,78.000776,0.127758,0.000000,0.000000,-14912.382576,6.771575
16.775271,149.507924,-544.822820,3989.842577,0.349034,0.008629,0.096915,-0.932045,-0.007755,0.007197,-0.000000,39.227571,-8.170374,3798.842577,0.282758,0.386139,190.376246,14.335993,1202089.548175,0.373261,77.262052,0.132478,0.000000,0.000000,-14708.859407,6.769077
16.831897,150.078515,-546.815286,4000.398641,0.349016,0.008748,0.097194,-0.932022,-0.007841,0.007617,-0.000000,39.227553,-8.170368,3809.398641,0.314255,0.398517,189.572557,14.292156,1195979.362181,0.349573,76.529924,0.100485,0.000000,0.000000,-14507.973435,6.766598
16.898663,150.750336,-549.160912,4012.786146,0.348993,0.008898,0.097531,-0.931994,-0.007958,0.007910,-0.000000,39.227532,-8.170360,3821.786146,0.351216,0.413042,188.628213,14.241114,1188812.224145,0.291419,75.675080,0.039728,0.000000,-0.000000,-14274.455042,6.763701
16.965430,151.421139,-551.502662,4025.110295,0.348969,0.009052,0.097872,-0.931965,-0.008072,0.007918,-0.000000,39.227511,-8.170352,3834.110295,0.387989,0.427492,187.687356,14.190670,1181684.919721,0.231052,74.829197,0.044820,0.000000,-0.000000,-14044.494170,6.760831
17.032196,152.090920,-553.840578,4037.371309,0.348946,0.009201,0.098216,-0.931936,-0.008166,0.007689,-0.000000,39.227490,-8.170344,3846.371309,0.424573,0.441869,186.749953,14.140708,1174597.066222,0.192597,73.992166,0.082446,0.000000,-0.000000,-13818.033538,6.757988
17.098962,152.759683,-556.174697,4049.569407,0.348924,0.009340,0.098559,-0.931907,-0.008234,0.007356,-0.000000,39.227469,-8.170337,3858.569407,0.460969,0.456171,185.815809,14.096091,1167547.279639,0.181499,73.247279,0.084398,0.000000,0.000000,-13610.502394,6.755171
17.165729,153.427435,-558.505046,4061.704789,0.348903,0.009469,0.098901,-0.931878,-0.008280,0.007079,-0.000000,39.227448,-8.170329,3870.704789,0.497178,0.470401,184.884700,14.053209,1160533.987296,0.197254,72.534079,0.051513,0.000000,0.000000,-13410.441422,6.752380
17.232495,154.094195,-560.831647,4073.777654,0.348882,0.009590,0.099240,-0.931848,-0.008319,0.006976,-0.000000,39.227427,-8.170321,3882.777654,0.533201,0.484557,183.956708,14.004247,1153557.558539,0.237089,71.720245,0.008686,0.000000,0.000000,-13193.420221,6.749613
17.299261,154.759981,-563.154516,4085.788209,0.348862,0.009711,0.099582,-0.931818,-0.008366,0.007087,-0.000000,39.227406,-8.170313,3894.788209,0.569038,0.498639,183.031989,13.955759,1146618.808037,0.284259,70.914832,0.051536,0.000000,0.000000,-12979.682758,6.746872
17.366028,155.424816,-565.473670,4097.736668,0.348840,0.009837,0.099927,-0.931788,-0.008433,0.007366,-0.000000,39.227385,-8.170306,3906.736668,0.604689,0.512650,182.110600,13.907825,1139717.932475,0.317346,70.117806,0.080179,0.000000,-0.000000,-12769.195704,6.744156
17.435815,156.118736,-567.893821,4110.159668,0.348817,0.009979,0.100294,-0.931755,-0.008524,0.007726,-0.000000,39.227364,-8.170298,3919.159668,0.641757,0.527216,181.151034,13.858359,1132544.843721,0.324675,69.293564,0.080970,0.000000,-0.000000,-12552.600860,6.741345
17.505603,156.811649,-570.309964,4122.515301,0.348793,0.010130,0.100668,-0.931723,-0.008631,0.008029,-0.000000,39.227342,-8.170290,3931.515301,0.678623,0.541703,180.195003,13.809546,1125412.150336,0.305257,68.478239,0.056650,0.000000,0.000000,-12339.436465,6.738560
17.575390,157.503561,-572.722133,4134.803802,0.348767,0.010288,0.101049,-0.931689,-0.008743,0.008191,-0.000000,39.227320,-8.170282,3943.803802,0.715289,0.556112,179.242463,13.761348,1118319.410575,0.270163,67.671712,0.025878,0.000000,-0.000000,-12129.644417,6.735802
17.645178,158.194478,-575.130364,4147.025405,0.348741,0.010447,0.101435,-0.931655,-0.008848,0.008185,-0.000000,39.227299,-8.170273,3956.025405,0.751755,0.570442,178.293380,13.713696,1111266.238808,0.235487,66.873876,0.036142,0.000000,0.000000,-11923.169410,6.733070
17.714965,158.884403,-577.534695,4159.180339,0.348716,0.010604,0.101823,-0.931621,-0.008941,0.008040,-0.000000,39.227277,-8.170265,3968.180339,0.788023,0.584695,177.347721,13.666515,1104252.260517,0.213393,66.084624,0.054672,0.000000,-0.000000,-11719.957400,6.730365
17.784753,159.573341,-579.935157,4171.268814,0.348691,0.010754,0.102212,-0.931586,-0.009018,0.007835,-0.000000,39.227255,-8.170258,3980.268814,0.824092,0.598869,176.405062,13.629895,1097274.676709,0.208780,65.474962,0.052507,0.000000,0.000000,-11550.114722,6.727684
